?Время	O	H	L	C	V	OI	Состояние
18.12.2017 10:00:00	114800	115500	114800	115420	1596	0	Finished
18.12.2017 10:05:00	115450	115580	115250	115400	1528	0	Finished
18.12.2017 10:10:00	115400	115450	115320	115430	715	0	Finished
18.12.2017 10:15:00	115450	115760	115450	115710	2047	0	Finished
18.12.2017 10:20:00	115720	115840	115630	115650	938	0	Finished
18.12.2017 10:25:00	115660	115820	115620	115820	419	0	Finished
18.12.2017 10:30:00	115830	115850	115660	115680	460	0	Finished
18.12.2017 10:35:00	115700	115740	115680	115740	253	0	Finished
18.12.2017 10:40:00	115710	115740	115680	115710	87	0	Finished
18.12.2017 10:45:00	115710	115790	115680	115760	245	0	Finished
18.12.2017 10:50:00	115760	115800	115740	115770	252	0	Finished
18.12.2017 10:55:00	115760	115790	115740	115770	180	0	Finished
18.12.2017 11:00:00	115780	115830	115660	115730	541	0	Finished
18.12.2017 11:05:00	115780	115820	115690	115760	1282	0	Finished
18.12.2017 11:10:00	115740	115760	115710	115710	463	0	Finished
18.12.2017 11:15:00	115720	115790	115720	115760	162	0	Finished
18.12.2017 11:20:00	115750	115940	115730	115880	665	0	Finished
18.12.2017 11:25:00	115880	116020	115880	115930	1062	0	Finished
18.12.2017 11:30:00	115920	115980	115870	115960	642	0	Finished
18.12.2017 11:35:00	115950	115980	115900	115930	460	0	Finished
18.12.2017 11:40:00	115930	115990	115930	115960	397	0	Finished
18.12.2017 11:45:00	115960	116000	115920	115920	765	0	Finished
18.12.2017 11:50:00	115920	115940	115840	115930	457	0	Finished
18.12.2017 11:55:00	115930	115950	115780	115800	553	0	Finished
18.12.2017 12:00:00	115800	115860	115740	115770	507	0	Finished
18.12.2017 12:05:00	115760	115820	115750	115770	240	0	Finished
18.12.2017 12:10:00	115760	115880	115760	115870	352	0	Finished
18.12.2017 12:15:00	115860	115910	115840	115880	286	0	Finished
18.12.2017 12:20:00	115880	115920	115830	115860	332	0	Finished
18.12.2017 12:25:00	115830	115880	115800	115830	459	0	Finished
18.12.2017 12:30:00	115840	115840	115700	115830	542	0	Finished
18.12.2017 12:35:00	115840	115840	115740	115760	367	0	Finished
18.12.2017 12:40:00	115770	115810	115730	115740	217	0	Finished
18.12.2017 12:45:00	115760	115780	115720	115720	330	0	Finished
18.12.2017 12:50:00	115730	115740	115600	115660	639	0	Finished
18.12.2017 12:55:00	115640	115640	115590	115620	409	0	Finished
18.12.2017 13:00:00	115630	115670	115540	115560	329	0	Finished
18.12.2017 13:05:00	115570	115600	115510	115570	843	0	Finished
18.12.2017 13:10:00	115570	115580	115540	115550	357	0	Finished
18.12.2017 13:15:00	115530	115570	115520	115560	270	0	Finished
18.12.2017 13:20:00	115560	115600	115530	115550	265	0	Finished
18.12.2017 13:25:00	115530	115550	115470	115510	340	0	Finished
18.12.2017 13:30:00	115510	115510	115460	115490	450	0	Finished
18.12.2017 13:35:00	115490	115510	115480	115490	191	0	Finished
18.12.2017 13:40:00	115510	115510	115470	115470	71	0	Finished
18.12.2017 13:45:00	115460	115470	115370	115410	642	0	Finished
18.12.2017 13:50:00	115390	115410	115340	115350	269	0	Finished
18.12.2017 13:55:00	115360	115390	115350	115360	215	0	Finished
18.12.2017 14:05:00	115360	115380	115330	115360	617	0	Finished
18.12.2017 14:10:00	115370	115370	115300	115310	315	0	Finished
18.12.2017 14:15:00	115300	115300	115120	115180	1626	0	Finished
18.12.2017 14:20:00	115170	115190	115130	115150	690	0	Finished
18.12.2017 14:25:00	115140	115170	115080	115160	636	0	Finished
18.12.2017 14:30:00	115150	115200	115130	115200	714	0	Finished
18.12.2017 14:35:00	115200	115250	115150	115170	307	0	Finished
18.12.2017 14:40:00	115170	115200	115120	115180	298	0	Finished
18.12.2017 14:45:00	115160	115160	115100	115140	239	0	Finished
18.12.2017 14:50:00	115120	115200	115110	115200	191	0	Finished
18.12.2017 14:55:00	115200	115200	115110	115140	171	0	Finished
18.12.2017 15:00:00	115130	115140	115080	115100	391	0	Finished
18.12.2017 15:05:00	115100	115120	115080	115120	212	0	Finished
18.12.2017 15:10:00	115100	115240	115100	115230	1109	0	Finished
18.12.2017 15:15:00	115240	115320	115200	115300	494	0	Finished
18.12.2017 15:20:00	115300	115370	115270	115360	981	0	Finished
18.12.2017 15:25:00	115350	115350	115240	115260	363	0	Finished
18.12.2017 15:30:00	115260	115290	115200	115220	336	0	Finished
18.12.2017 15:35:00	115220	115230	115180	115180	516	0	Finished
18.12.2017 15:40:00	115180	115230	115160	115180	512	0	Finished
18.12.2017 15:45:00	115170	115170	114870	114910	2239	0	Finished
18.12.2017 15:50:00	114910	114940	114720	114810	797	0	Finished
18.12.2017 15:55:00	114820	114830	114700	114740	679	0	Finished
18.12.2017 16:00:00	114740	114800	114660	114740	575	0	Finished
18.12.2017 16:05:00	114770	114810	114730	114780	155	0	Finished
18.12.2017 16:10:00	114800	114980	114790	114930	985	0	Finished
18.12.2017 16:15:00	114930	115000	114860	114910	512	0	Finished
18.12.2017 16:20:00	114900	114900	114870	114890	101	0	Finished
18.12.2017 16:25:00	114880	114880	114800	114860	229	0	Finished
18.12.2017 16:30:00	114850	114900	114830	114870	179	0	Finished
18.12.2017 16:35:00	114870	114880	114780	114800	159	0	Finished
18.12.2017 16:40:00	114790	114790	114660	114740	469	0	Finished
18.12.2017 16:45:00	114730	114740	114490	114540	1415	0	Finished
18.12.2017 16:50:00	114530	114580	114410	114500	647	0	Finished
18.12.2017 16:55:00	114490	114550	114410	114450	372	0	Finished
18.12.2017 17:00:00	114440	114490	114230	114280	1197	0	Finished
18.12.2017 17:05:00	114290	114340	114270	114320	490	0	Finished
18.12.2017 17:10:00	114310	114430	114300	114350	508	0	Finished
18.12.2017 17:15:00	114350	114380	114340	114340	192	0	Finished
18.12.2017 17:20:00	114340	114350	114250	114350	563	0	Finished
18.12.2017 17:25:00	114350	114430	114320	114340	646	0	Finished
18.12.2017 17:30:00	114360	114530	114340	114520	622	0	Finished
18.12.2017 17:35:00	114520	114600	114510	114560	691	0	Finished
18.12.2017 17:40:00	114550	114640	114500	114580	722	0	Finished
18.12.2017 17:45:00	114580	114600	114560	114570	235	0	Finished
18.12.2017 17:50:00	114570	114690	114550	114630	636	0	Finished
18.12.2017 17:55:00	114630	114740	114630	114720	541	0	Finished
18.12.2017 18:00:00	114740	114800	114660	114780	934	0	Finished
18.12.2017 18:05:00	114790	114870	114700	114820	1147	0	Finished
18.12.2017 18:10:00	114820	115000	114800	114990	911	0	Finished
18.12.2017 18:15:00	114980	115000	114880	114930	559	0	Finished
18.12.2017 18:20:00	114930	114990	114920	114960	280	0	Finished
18.12.2017 18:25:00	114960	114980	114850	114880	512	0	Finished
18.12.2017 18:30:00	114890	114920	114810	114820	429	0	Finished
18.12.2017 18:35:00	114840	114870	114790	114790	660	0	Finished
18.12.2017 18:40:00	114790	114960	114790	114910	751	0	Finished
18.12.2017 19:00:00	115000	115150	114940	115050	1169	0	Finished
18.12.2017 19:05:00	115060	115120	114990	115070	255	0	Finished
18.12.2017 19:10:00	115060	115080	114920	115010	343	0	Finished
18.12.2017 19:15:00	115010	115020	114830	114870	206	0	Finished
18.12.2017 19:20:00	114880	114900	114800	114900	185	0	Finished
18.12.2017 19:25:00	114900	114950	114870	114870	101	0	Finished
18.12.2017 19:30:00	114850	114880	114820	114870	107	0	Finished
18.12.2017 19:35:00	114880	114920	114880	114900	13	0	Finished
18.12.2017 19:40:00	114900	114940	114900	114940	26	0	Finished
18.12.2017 19:45:00	114950	115000	114950	114980	138	0	Finished
18.12.2017 19:50:00	114960	115010	114950	115010	60	0	Finished
18.12.2017 19:55:00	115000	115000	114910	114910	91	0	Finished
18.12.2017 20:00:00	114910	114940	114910	114940	8	0	Finished
18.12.2017 20:05:00	114940	114950	114910	114940	85	0	Finished
18.12.2017 20:10:00	114910	114930	114860	114860	43	0	Finished
18.12.2017 20:15:00	114890	114900	114890	114890	5	0	Finished
18.12.2017 20:20:00	114890	114900	114760	114820	381	0	Finished
18.12.2017 20:25:00	114810	114840	114800	114800	46	0	Finished
