<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RIZ8 [SPBFUT],120,20171218,100000,113570.000000,113570.000000,113570.000000,113570.000000,1.000000
RIZ8 [SPBFUT],120,20171219,180000,111490.000000,111490.000000,111490.000000,111490.000000,1.000000
RIZ8 [SPBFUT],120,20171220,100000,111810.000000,111810.000000,111810.000000,111810.000000,1.000000
RIZ8 [SPBFUT],120,20171220,220000,111200.000000,111200.000000,111200.000000,111200.000000,5.000000
RIZ8 [SPBFUT],120,20171221,100000,112000.000000,112100.000000,112000.000000,112100.000000,5.000000
RIZ8 [SPBFUT],120,20171222,100000,112000.000000,112000.000000,112000.000000,112000.000000,2.000000
RIZ8 [SPBFUT],120,20171222,180000,111900.000000,111900.000000,111900.000000,111900.000000,1.000000
RIZ8 [SPBFUT],120,20171226,120000,112500.000000,112500.000000,112500.000000,112500.000000,1.000000
RIZ8 [SPBFUT],120,20171226,180000,112500.000000,112850.000000,112230.000000,112230.000000,7.000000
RIZ8 [SPBFUT],120,20171229,180000,113000.000000,113000.000000,113000.000000,113000.000000,2.000000
RIZ8 [SPBFUT],120,20180103,100000,113670.000000,115990.000000,113430.000000,113430.000000,5.000000
RIZ8 [SPBFUT],120,20180104,140000,116980.000000,118000.000000,116950.000000,118000.000000,7.000000
RIZ8 [SPBFUT],120,20180109,120000,121580.000000,121580.000000,121580.000000,121580.000000,1.000000
RIZ8 [SPBFUT],120,20180110,140000,120140.000000,121500.000000,120000.000000,121500.000000,4.000000
RIZ8 [SPBFUT],120,20180111,120000,121500.000000,121500.000000,121500.000000,121500.000000,1.000000
RIZ8 [SPBFUT],120,20180112,140000,123980.000000,123980.000000,123980.000000,123980.000000,2.000000
RIZ8 [SPBFUT],120,20180115,120000,125310.000000,125310.000000,125310.000000,125310.000000,1.000000
RIZ8 [SPBFUT],120,20180116,140000,122360.000000,122360.000000,122360.000000,122360.000000,1.000000
RIZ8 [SPBFUT],120,20180117,200000,124780.000000,124950.000000,124780.000000,124950.000000,2.000000
