<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RIZ8 [SPBFUT],15,20180702,190000,113000.000000,113000.000000,112900.000000,112900.000000,2.000000
RIZ8 [SPBFUT],15,20180702,193000,112890.000000,112890.000000,112890.000000,112890.000000,1.000000
RIZ8 [SPBFUT],15,20180702,201500,112610.000000,112610.000000,112550.000000,112550.000000,2.000000
RIZ8 [SPBFUT],15,20180702,211500,112980.000000,112980.000000,112980.000000,112980.000000,1.000000
RIZ8 [SPBFUT],15,20180702,213000,112600.000000,112600.000000,112590.000000,112590.000000,3.000000
RIZ8 [SPBFUT],15,20180702,220000,112780.000000,112780.000000,112780.000000,112780.000000,15.000000
RIZ8 [SPBFUT],15,20180703,100000,113150.000000,113150.000000,113150.000000,113150.000000,1.000000
RIZ8 [SPBFUT],15,20180703,110000,112810.000000,112810.000000,112810.000000,112810.000000,1.000000
RIZ8 [SPBFUT],15,20180703,114500,112700.000000,112700.000000,112700.000000,112700.000000,2.000000
RIZ8 [SPBFUT],15,20180703,120000,112590.000000,112590.000000,112590.000000,112590.000000,1.000000
RIZ8 [SPBFUT],15,20180703,153000,113100.000000,113100.000000,113100.000000,113100.000000,5.000000
RIZ8 [SPBFUT],15,20180703,170000,112590.000000,112600.000000,112380.000000,112600.000000,3.000000
RIZ8 [SPBFUT],15,20180703,171500,112330.000000,112400.000000,112330.000000,112400.000000,9.000000
RIZ8 [SPBFUT],15,20180703,173000,112300.000000,112300.000000,112300.000000,112300.000000,1.000000
RIZ8 [SPBFUT],15,20180703,224500,112300.000000,112300.000000,112300.000000,112300.000000,1.000000
RIZ8 [SPBFUT],15,20180704,113000,112710.000000,112710.000000,112710.000000,112710.000000,1.000000
RIZ8 [SPBFUT],15,20180704,134500,112700.000000,112700.000000,112700.000000,112700.000000,1.000000
RIZ8 [SPBFUT],15,20180704,140000,112800.000000,112800.000000,112800.000000,112800.000000,1.000000
RIZ8 [SPBFUT],15,20180704,160000,112430.000000,112430.000000,112430.000000,112430.000000,1.000000
RIZ8 [SPBFUT],15,20180704,174500,112200.000000,112200.000000,112200.000000,112200.000000,5.000000
RIZ8 [SPBFUT],15,20180704,180000,112270.000000,112270.000000,112270.000000,112270.000000,1.000000
RIZ8 [SPBFUT],15,20180705,111500,113030.000000,113030.000000,113030.000000,113030.000000,1.000000
RIZ8 [SPBFUT],15,20180705,114500,113300.000000,113300.000000,113300.000000,113300.000000,2.000000
RIZ8 [SPBFUT],15,20180705,120000,113410.000000,113530.000000,113410.000000,113530.000000,5.000000
RIZ8 [SPBFUT],15,20180705,121500,113450.000000,113450.000000,113450.000000,113450.000000,1.000000
RIZ8 [SPBFUT],15,20180705,123000,113710.000000,113710.000000,113710.000000,113710.000000,1.000000
RIZ8 [SPBFUT],15,20180705,133000,113790.000000,113790.000000,113790.000000,113790.000000,2.000000
RIZ8 [SPBFUT],15,20180705,134500,113980.000000,113980.000000,113980.000000,113980.000000,1.000000
RIZ8 [SPBFUT],15,20180705,140000,114000.000000,114330.000000,114000.000000,114330.000000,5.000000
RIZ8 [SPBFUT],15,20180705,141500,114190.000000,114390.000000,114190.000000,114390.000000,2.000000
RIZ8 [SPBFUT],15,20180705,150000,114500.000000,114500.000000,114500.000000,114500.000000,2.000000
RIZ8 [SPBFUT],15,20180705,151500,114780.000000,114790.000000,114780.000000,114790.000000,4.000000
RIZ8 [SPBFUT],15,20180705,153000,114550.000000,114550.000000,114550.000000,114550.000000,2.000000
RIZ8 [SPBFUT],15,20180705,154500,114470.000000,114470.000000,114470.000000,114470.000000,1.000000
RIZ8 [SPBFUT],15,20180705,161500,114420.000000,114420.000000,114420.000000,114420.000000,1.000000
RIZ8 [SPBFUT],15,20180705,174500,114820.000000,114820.000000,114820.000000,114820.000000,1.000000
RIZ8 [SPBFUT],15,20180705,180000,114620.000000,114620.000000,114620.000000,114620.000000,1.000000
RIZ8 [SPBFUT],15,20180705,181500,114890.000000,115000.000000,114890.000000,115000.000000,11.000000
RIZ8 [SPBFUT],15,20180705,183000,114940.000000,114940.000000,114940.000000,114940.000000,5.000000
RIZ8 [SPBFUT],15,20180705,191500,115040.000000,115040.000000,115040.000000,115040.000000,1.000000
RIZ8 [SPBFUT],15,20180705,204500,115040.000000,115040.000000,115040.000000,115040.000000,2.000000
RIZ8 [SPBFUT],15,20180705,210000,114750.000000,114750.000000,114750.000000,114750.000000,7.000000
RIZ8 [SPBFUT],15,20180705,211500,114600.000000,114600.000000,114540.000000,114540.000000,2.000000
RIZ8 [SPBFUT],15,20180706,100000,115150.000000,115150.000000,115140.000000,115140.000000,4.000000
RIZ8 [SPBFUT],15,20180706,104500,115000.000000,115000.000000,115000.000000,115000.000000,1.000000
RIZ8 [SPBFUT],15,20180706,110000,114600.000000,114600.000000,114360.000000,114360.000000,4.000000
RIZ8 [SPBFUT],15,20180706,111500,114350.000000,114350.000000,114280.000000,114280.000000,5.000000
RIZ8 [SPBFUT],15,20180706,113000,114550.000000,114550.000000,114550.000000,114550.000000,1.000000
RIZ8 [SPBFUT],15,20180706,114500,114500.000000,114500.000000,114310.000000,114400.000000,5.000000
RIZ8 [SPBFUT],15,20180706,121500,114460.000000,114460.000000,114460.000000,114460.000000,1.000000
RIZ8 [SPBFUT],15,20180706,123000,114300.000000,114300.000000,114300.000000,114300.000000,1.000000
RIZ8 [SPBFUT],15,20180706,131500,114130.000000,114270.000000,114130.000000,114270.000000,4.000000
RIZ8 [SPBFUT],15,20180706,153000,114480.000000,114480.000000,114480.000000,114480.000000,1.000000
RIZ8 [SPBFUT],15,20180706,154500,114420.000000,114420.000000,114420.000000,114420.000000,1.000000
RIZ8 [SPBFUT],15,20180706,161500,114550.000000,114550.000000,114550.000000,114550.000000,2.000000
RIZ8 [SPBFUT],15,20180706,164500,114920.000000,115030.000000,114920.000000,115030.000000,2.000000
RIZ8 [SPBFUT],15,20180706,170000,114980.000000,115110.000000,114980.000000,115110.000000,3.000000
RIZ8 [SPBFUT],15,20180706,171500,115240.000000,115550.000000,115240.000000,115550.000000,9.000000
RIZ8 [SPBFUT],15,20180706,173000,115750.000000,115750.000000,115660.000000,115660.000000,2.000000
RIZ8 [SPBFUT],15,20180706,174500,115520.000000,115520.000000,115520.000000,115520.000000,1.000000
RIZ8 [SPBFUT],15,20180706,191500,115980.000000,116020.000000,115980.000000,116020.000000,3.000000
RIZ8 [SPBFUT],15,20180706,193000,115970.000000,115970.000000,115970.000000,115970.000000,2.000000
RIZ8 [SPBFUT],15,20180706,194500,115930.000000,115930.000000,115930.000000,115930.000000,60.000000
RIZ8 [SPBFUT],15,20180706,200000,115930.000000,115930.000000,115930.000000,115930.000000,39.000000
RIZ8 [SPBFUT],15,20180706,201500,115930.000000,115930.000000,115930.000000,115930.000000,1.000000
RIZ8 [SPBFUT],15,20180706,203000,116000.000000,116000.000000,116000.000000,116000.000000,1.000000
RIZ8 [SPBFUT],15,20180706,210000,115900.000000,115900.000000,115850.000000,115850.000000,24.000000
RIZ8 [SPBFUT],15,20180706,214500,115820.000000,116000.000000,115820.000000,116000.000000,7.000000
RIZ8 [SPBFUT],15,20180706,221500,116000.000000,116000.000000,116000.000000,116000.000000,1.000000
RIZ8 [SPBFUT],15,20180709,100000,116240.000000,117000.000000,116010.000000,116710.000000,7.000000
RIZ8 [SPBFUT],15,20180709,101500,116590.000000,116860.000000,116590.000000,116740.000000,3.000000
RIZ8 [SPBFUT],15,20180709,103000,116500.000000,116500.000000,116500.000000,116500.000000,20.000000
RIZ8 [SPBFUT],15,20180709,104500,116550.000000,116550.000000,116550.000000,116550.000000,2.000000
RIZ8 [SPBFUT],15,20180709,110000,116500.000000,116500.000000,116350.000000,116350.000000,12.000000
RIZ8 [SPBFUT],15,20180709,111500,116680.000000,116720.000000,116680.000000,116720.000000,2.000000
RIZ8 [SPBFUT],15,20180709,113000,116720.000000,116720.000000,116720.000000,116720.000000,1.000000
RIZ8 [SPBFUT],15,20180709,120000,116850.000000,117000.000000,116850.000000,117000.000000,2.000000
RIZ8 [SPBFUT],15,20180709,121500,117000.000000,117000.000000,116900.000000,116900.000000,6.000000
RIZ8 [SPBFUT],15,20180709,123000,117010.000000,117010.000000,117010.000000,117010.000000,1.000000
RIZ8 [SPBFUT],15,20180709,134500,117310.000000,117310.000000,117310.000000,117310.000000,1.000000
RIZ8 [SPBFUT],15,20180709,140000,117370.000000,117370.000000,117190.000000,117190.000000,22.000000
RIZ8 [SPBFUT],15,20180709,141500,117130.000000,117130.000000,117130.000000,117130.000000,1.000000
RIZ8 [SPBFUT],15,20180709,143000,117280.000000,117280.000000,117280.000000,117280.000000,1.000000
RIZ8 [SPBFUT],15,20180709,144500,117120.000000,117410.000000,117120.000000,117410.000000,3.000000
RIZ8 [SPBFUT],15,20180709,150000,117750.000000,117750.000000,117750.000000,117750.000000,5.000000
RIZ8 [SPBFUT],15,20180709,151500,117450.000000,117450.000000,117450.000000,117450.000000,1.000000
RIZ8 [SPBFUT],15,20180709,154500,117320.000000,117320.000000,117320.000000,117320.000000,3.000000
RIZ8 [SPBFUT],15,20180709,160000,117030.000000,117030.000000,117030.000000,117030.000000,1.000000
RIZ8 [SPBFUT],15,20180709,163000,117420.000000,117420.000000,117420.000000,117420.000000,1.000000
RIZ8 [SPBFUT],15,20180709,170000,117000.000000,117000.000000,116900.000000,116900.000000,8.000000
RIZ8 [SPBFUT],15,20180709,171500,116900.000000,117100.000000,116900.000000,117100.000000,20.000000
RIZ8 [SPBFUT],15,20180709,173000,117440.000000,117440.000000,117440.000000,117440.000000,1.000000
RIZ8 [SPBFUT],15,20180709,174500,117480.000000,117480.000000,117480.000000,117480.000000,1.000000
RIZ8 [SPBFUT],15,20180709,181500,117750.000000,117880.000000,117750.000000,117880.000000,2.000000
RIZ8 [SPBFUT],15,20180709,183000,117750.000000,117750.000000,117750.000000,117750.000000,1.000000
RIZ8 [SPBFUT],15,20180709,190000,118120.000000,118200.000000,118120.000000,118200.000000,2.000000
RIZ8 [SPBFUT],15,20180709,194500,118050.000000,118070.000000,118050.000000,118070.000000,4.000000
RIZ8 [SPBFUT],15,20180709,204500,118070.000000,118070.000000,118070.000000,118070.000000,3.000000
RIZ8 [SPBFUT],15,20180709,213000,118200.000000,118200.000000,118200.000000,118200.000000,10.000000
RIZ8 [SPBFUT],15,20180709,223000,118250.000000,118250.000000,118250.000000,118250.000000,1.000000
RIZ8 [SPBFUT],15,20180710,113000,118410.000000,118470.000000,118410.000000,118470.000000,3.000000
RIZ8 [SPBFUT],15,20180710,120000,118150.000000,118150.000000,118150.000000,118150.000000,2.000000
RIZ8 [SPBFUT],15,20180710,121500,118370.000000,118370.000000,118050.000000,118050.000000,50.000000
RIZ8 [SPBFUT],15,20180710,124500,118130.000000,118130.000000,118130.000000,118130.000000,1.000000
