?Время	O	H	L	C	V	OI	Состояние
18.12.2017 11:45:00	115260	115260	115260	115260	1	0	Finished
18.12.2017 13:00:00	115000	115000	115000	115000	1	0	Finished
18.12.2017 17:00:00	113850	114030	113850	114030	2	0	Finished
19.12.2017 10:00:00	114800	114800	114800	114800	2	0	Finished
19.12.2017 12:45:00	113810	113810	113810	113810	1	0	Finished
19.12.2017 14:15:00	113700	113700	113650	113650	2	0	Finished
19.12.2017 14:45:00	113600	113600	113600	113600	1	0	Finished
19.12.2017 18:30:00	113270	113270	113270	113270	2	0	Finished
19.12.2017 21:00:00	113370	113370	113370	113370	1	0	Finished
19.12.2017 21:30:00	113200	113200	113200	113200	1	0	Finished
19.12.2017 21:45:00	113200	113200	113200	113200	1	0	Finished
20.12.2017 10:30:00	112810	112810	112810	112810	1	0	Finished
20.12.2017 15:00:00	113110	113110	113110	113110	1	0	Finished
20.12.2017 17:45:00	112860	112860	112860	112860	1	0	Finished
20.12.2017 18:00:00	113130	113130	113130	113130	1	0	Finished
20.12.2017 19:45:00	113120	113120	113120	113120	1	0	Finished
20.12.2017 20:00:00	113060	113060	113060	113060	1	0	Finished
20.12.2017 23:15:00	113570	113580	113570	113580	12	0	Finished
21.12.2017 10:00:00	113160	113160	113160	113160	1	0	Finished
21.12.2017 10:15:00	113360	113360	113360	113360	1	0	Finished
21.12.2017 10:45:00	113200	113200	113200	113200	1	0	Finished
21.12.2017 11:00:00	113160	113160	113050	113050	3	0	Finished
21.12.2017 11:30:00	113190	113200	112900	112900	4	0	Finished
21.12.2017 11:45:00	112900	113000	112900	113000	20	0	Finished
21.12.2017 12:45:00	112650	112650	112530	112530	19	0	Finished
21.12.2017 13:00:00	112520	112520	112500	112500	2	0	Finished
21.12.2017 14:15:00	112810	112810	112810	112810	1	0	Finished
21.12.2017 15:00:00	112890	112890	112890	112890	5	0	Finished
21.12.2017 15:30:00	112700	112700	112700	112700	1	0	Finished
21.12.2017 15:45:00	112620	112700	112620	112700	20	0	Finished
21.12.2017 16:00:00	112700	112840	112610	112770	35	0	Finished
21.12.2017 16:15:00	112770	112770	112700	112700	64	0	Finished
21.12.2017 16:30:00	112700	112730	112530	112550	44	0	Finished
21.12.2017 16:45:00	112550	112550	112400	112400	13	0	Finished
21.12.2017 17:00:00	112480	112480	112460	112480	4	0	Finished
21.12.2017 17:15:00	112500	112500	112500	112500	10	0	Finished
21.12.2017 18:00:00	112500	112500	112450	112500	20	0	Finished
21.12.2017 18:15:00	112450	112500	112450	112450	25	0	Finished
21.12.2017 18:30:00	112450	112600	112410	112600	36	0	Finished
21.12.2017 19:00:00	112510	112520	112470	112520	13	0	Finished
21.12.2017 19:15:00	112510	112780	112500	112670	23	0	Finished
21.12.2017 19:30:00	112640	112730	112630	112630	6	0	Finished
21.12.2017 19:45:00	112620	112620	112530	112530	5	0	Finished
21.12.2017 20:00:00	112560	112640	112560	112620	20	0	Finished
21.12.2017 20:15:00	112630	112650	112630	112650	12	0	Finished
21.12.2017 20:30:00	112660	112720	112660	112720	3	0	Finished
21.12.2017 20:45:00	112700	112700	112690	112690	2	0	Finished
21.12.2017 21:15:00	112690	112740	112690	112710	5	0	Finished
21.12.2017 21:30:00	112670	112730	112670	112730	3	0	Finished
21.12.2017 21:45:00	112750	112750	112750	112750	1	0	Finished
21.12.2017 22:00:00	112710	112740	112700	112740	12	0	Finished
21.12.2017 22:15:00	112680	112680	112670	112670	4	0	Finished
21.12.2017 23:00:00	112740	112760	112740	112750	14	0	Finished
21.12.2017 23:15:00	112740	112740	112740	112740	10	0	Finished
21.12.2017 23:30:00	112720	112720	112710	112710	2	0	Finished
22.12.2017 10:00:00	112770	112990	112770	112880	6	0	Finished
22.12.2017 10:15:00	112980	113000	112800	112800	8	0	Finished
22.12.2017 10:30:00	112890	112890	112890	112890	25	0	Finished
22.12.2017 10:45:00	112880	112880	112880	112880	8	0	Finished
22.12.2017 11:00:00	113000	113000	113000	113000	1	0	Finished
22.12.2017 11:15:00	113090	113150	113090	113150	3	0	Finished
22.12.2017 11:30:00	113130	113140	113090	113140	28	0	Finished
22.12.2017 11:45:00	113140	113160	113130	113160	108	0	Finished
22.12.2017 12:00:00	113260	113260	113190	113240	31	0	Finished
22.12.2017 12:15:00	113240	113240	113150	113210	64	0	Finished
22.12.2017 12:30:00	113240	113490	113240	113490	32	0	Finished
22.12.2017 12:45:00	113460	113500	113350	113430	66	0	Finished
22.12.2017 13:00:00	113420	113430	113420	113430	10	0	Finished
22.12.2017 13:15:00	113390	113480	113380	113480	99	0	Finished
22.12.2017 13:30:00	113460	113500	113400	113500	68	0	Finished
22.12.2017 13:45:00	113540	113540	113450	113450	6	0	Finished
22.12.2017 14:00:00	113420	113500	113390	113390	16	0	Finished
22.12.2017 14:45:00	113510	113530	113500	113500	5	0	Finished
22.12.2017 15:00:00	113460	113460	113450	113450	2	0	Finished
22.12.2017 15:15:00	113400	113400	113200	113200	2	0	Finished
22.12.2017 16:30:00	113200	113300	113200	113300	12	0	Finished
22.12.2017 17:15:00	113210	113210	113210	113210	1	0	Finished
22.12.2017 17:30:00	113290	113290	113290	113290	1	0	Finished
22.12.2017 17:45:00	113360	113360	113360	113360	1	0	Finished
22.12.2017 18:30:00	113240	113300	113240	113300	2	0	Finished
22.12.2017 19:15:00	113460	113570	113460	113570	7	0	Finished
22.12.2017 19:30:00	113830	113830	113750	113820	57	0	Finished
22.12.2017 19:45:00	113820	113820	113730	113730	2	0	Finished
22.12.2017 20:00:00	113730	113800	113730	113800	21	0	Finished
22.12.2017 20:15:00	113660	113660	113660	113660	1	0	Finished
22.12.2017 21:00:00	113700	113800	113700	113800	2	0	Finished
22.12.2017 21:15:00	113730	113820	113730	113820	4	0	Finished
22.12.2017 22:00:00	113750	113750	113750	113750	1	0	Finished
22.12.2017 22:15:00	113730	113730	113730	113730	1	0	Finished
22.12.2017 23:45:00	113820	113820	113820	113820	1	0	Finished
25.12.2017 10:00:00	113820	114140	113820	114030	77	0	Finished
25.12.2017 10:15:00	113990	114030	113730	113730	28	0	Finished
25.12.2017 10:30:00	113730	113920	113730	113920	9	0	Finished
25.12.2017 11:30:00	113900	113900	113880	113880	2	0	Finished
25.12.2017 12:45:00	113980	113980	113980	113980	2	0	Finished
25.12.2017 13:00:00	114010	114010	114010	114010	1	0	Finished
25.12.2017 14:00:00	114010	114010	114010	114010	1	0	Finished
25.12.2017 15:00:00	114070	114210	114030	114210	46	0	Finished
25.12.2017 15:15:00	114150	114150	114150	114150	1	0	Finished
25.12.2017 16:00:00	114030	114120	114020	114120	10	0	Finished
25.12.2017 17:45:00	114000	114000	114000	114000	10	0	Finished
25.12.2017 18:15:00	114000	114000	114000	114000	10	0	Finished
25.12.2017 18:30:00	114050	114050	114050	114050	2	0	Finished
25.12.2017 19:00:00	114050	114050	114050	114050	8	0	Finished
25.12.2017 19:45:00	113930	113930	113750	113750	15	0	Finished
25.12.2017 20:00:00	113750	113850	113750	113850	20	0	Finished
25.12.2017 23:30:00	113950	113980	113950	113980	4	0	Finished
26.12.2017 10:00:00	113840	114070	113840	114070	3	0	Finished
26.12.2017 10:15:00	114150	114260	114150	114260	13	0	Finished
26.12.2017 10:30:00	114260	114260	114050	114050	13	0	Finished
26.12.2017 10:45:00	114000	114000	113880	113880	8	0	Finished
26.12.2017 12:00:00	114030	114100	113960	113960	12	0	Finished
26.12.2017 12:15:00	113900	113900	113900	113900	1	0	Finished
26.12.2017 12:45:00	113750	113900	113750	113900	2	0	Finished
26.12.2017 13:45:00	113510	113510	113500	113500	2	0	Finished
26.12.2017 14:30:00	113610	113610	113610	113610	20	0	Finished
26.12.2017 15:00:00	113440	113440	113400	113400	2	0	Finished
26.12.2017 15:15:00	113500	113500	113500	113500	1	0	Finished
26.12.2017 15:45:00	113740	113740	113740	113740	1	0	Finished
26.12.2017 16:45:00	113730	113820	113730	113820	31	0	Finished
26.12.2017 17:00:00	113930	114040	113930	114040	4	0	Finished
26.12.2017 17:30:00	113900	113900	113870	113870	2	0	Finished
26.12.2017 18:00:00	113980	114040	113980	114040	6	0	Finished
26.12.2017 18:15:00	114050	114200	114040	114200	53	0	Finished
26.12.2017 18:30:00	114240	114260	114150	114150	70	0	Finished
26.12.2017 19:00:00	114360	114360	114360	114360	22	0	Finished
26.12.2017 19:15:00	114350	114360	114350	114360	6	0	Finished
26.12.2017 19:30:00	114360	114360	114350	114360	16	0	Finished
26.12.2017 19:45:00	114400	114400	114400	114400	2	0	Finished
26.12.2017 20:00:00	114360	114360	114360	114360	4	0	Finished
26.12.2017 20:15:00	114350	114350	114350	114350	2	0	Finished
26.12.2017 21:15:00	114320	114320	114240	114280	61	0	Finished
26.12.2017 21:30:00	114250	114250	114250	114250	10	0	Finished
26.12.2017 21:45:00	114250	114310	114210	114210	37	0	Finished
26.12.2017 22:15:00	114270	114270	114270	114270	1	0	Finished
26.12.2017 23:45:00	114380	114390	114380	114390	2	0	Finished
27.12.2017 10:30:00	114400	114500	114400	114440	35	0	Finished
27.12.2017 10:45:00	114450	114520	114420	114420	11	0	Finished
