?Время	O	H	L	C	V	OI	Состояние
18.12.2017 10:00:00	114200	115060	114200	114950	26581	0	Finished
18.12.2017 10:15:00	114940	115340	114940	115320	26411	0	Finished
18.12.2017 10:30:00	115330	115380	115150	115190	7600	0	Finished
18.12.2017 10:45:00	115200	115320	115170	115290	5167	0	Finished
18.12.2017 11:00:00	115300	115340	115150	115210	13920	0	Finished
18.12.2017 11:15:00	115210	115530	115200	115410	15386	0	Finished
18.12.2017 11:30:00	115400	115480	115340	115420	5858	0	Finished
18.12.2017 11:45:00	115420	115460	115220	115230	7832	0	Finished
18.12.2017 12:00:00	115220	115300	115160	115290	6410	0	Finished
18.12.2017 12:15:00	115280	115340	115210	115240	5037	0	Finished
18.12.2017 12:30:00	115250	115280	115100	115150	7897	0	Finished
18.12.2017 12:45:00	115150	115180	114980	115020	7859	0	Finished
18.12.2017 13:00:00	115030	115070	114890	114960	8890	0	Finished
18.12.2017 13:15:00	114940	115000	114860	114890	5046	0	Finished
18.12.2017 13:30:00	114890	114910	114860	114880	3792	0	Finished
18.12.2017 13:45:00	114870	114880	114720	114770	9041	0	Finished
18.12.2017 14:00:00	114750	114780	114680	114690	3404	0	Finished
18.12.2017 14:15:00	114690	114690	114440	114560	11613	0	Finished
18.12.2017 14:30:00	114550	114640	114490	114570	6056	0	Finished
18.12.2017 14:45:00	114560	114580	114470	114530	4069	0	Finished
18.12.2017 15:00:00	114530	114610	114450	114600	6628	0	Finished
18.12.2017 15:15:00	114600	114740	114570	114640	7746	0	Finished
18.12.2017 15:30:00	114640	114690	114540	114570	4458	0	Finished
18.12.2017 15:45:00	114560	114560	114080	114130	19074	0	Finished
18.12.2017 16:00:00	114120	114360	114030	114320	13032	0	Finished
18.12.2017 16:15:00	114310	114400	114190	114250	4304	0	Finished
18.12.2017 16:30:00	114250	114280	114040	114110	5221	0	Finished
18.12.2017 16:45:00	114110	114120	113770	113810	16676	0	Finished
18.12.2017 17:00:00	113820	113850	113620	113750	12517	0	Finished
18.12.2017 17:15:00	113750	113820	113640	113740	8549	0	Finished
18.12.2017 17:30:00	113750	114020	113720	113960	11249	0	Finished
18.12.2017 17:45:00	113960	114140	113910	114130	7838	0	Finished
18.12.2017 18:00:00	114120	114390	114020	114370	14999	0	Finished
18.12.2017 18:15:00	114380	114390	114250	114270	7830	0	Finished
18.12.2017 18:30:00	114280	114340	114140	114300	9433	0	Finished
18.12.2017 19:00:00	114280	114530	114270	114400	9944	0	Finished
18.12.2017 19:15:00	114400	114410	114170	114250	3778	0	Finished
18.12.2017 19:30:00	114260	114340	114200	114340	1820	0	Finished
18.12.2017 19:45:00	114350	114410	114270	114290	1757	0	Finished
18.12.2017 20:00:00	114280	114330	114230	114260	1414	0	Finished
18.12.2017 20:15:00	114250	114280	114140	114180	2235	0	Finished
18.12.2017 20:30:00	114170	114210	114050	114180	2064	0	Finished
18.12.2017 20:45:00	114170	114230	114140	114170	1085	0	Finished
18.12.2017 21:00:00	114170	114200	114140	114170	514	0	Finished
18.12.2017 21:15:00	114170	114270	114170	114240	1123	0	Finished
18.12.2017 21:30:00	114230	114240	114180	114210	670	0	Finished
18.12.2017 21:45:00	114200	114210	114110	114130	559	0	Finished
18.12.2017 22:00:00	114120	114240	114110	114210	1397	0	Finished
18.12.2017 22:15:00	114200	114250	114150	114220	642	0	Finished
18.12.2017 22:30:00	114210	114230	114180	114210	355	0	Finished
18.12.2017 22:45:00	114210	114240	114190	114200	392	0	Finished
18.12.2017 23:00:00	114190	114240	114190	114220	487	0	Finished
18.12.2017 23:15:00	114220	114240	114170	114170	756	0	Finished
18.12.2017 23:30:00	114170	114260	114160	114220	1607	0	Finished
18.12.2017 23:45:00	114240	114280	114230	114240	1056	0	Finished
19.12.2017 10:00:00	114280	114630	114170	114480	18420	0	Finished
19.12.2017 10:15:00	114480	114700	114430	114470	9154	0	Finished
19.12.2017 10:30:00	114460	114470	114300	114330	6918	0	Finished
19.12.2017 10:45:00	114330	114370	114150	114230	8179	0	Finished
19.12.2017 11:00:00	114220	114260	113950	114080	13687	0	Finished
19.12.2017 11:15:00	114090	114220	114010	114080	8882	0	Finished
