?Время	O	H	L	C	V	OI	Состояние
20.12.2018 10:00:00	108910	109550	108420	109340	23738	0	Finished
20.12.2018 10:15:00	109350	109600	109220	109260	14989	0	Finished
20.12.2018 10:30:00	109240	109510	109100	109490	15747	0	Finished
20.12.2018 10:45:00	109500	109550	109350	109390	8583	0	Finished
20.12.2018 11:00:00	109400	109480	109010	109270	20116	0	Finished
20.12.2018 11:15:00	109260	109330	108480	108610	27563	0	Finished
20.12.2018 11:30:00	108610	109280	108600	109250	17580	0	Finished
20.12.2018 11:45:00	109250	109290	108690	108940	15770	0	Finished
20.12.2018 12:00:00	108940	109130	108570	109100	19530	0	Finished
20.12.2018 12:15:00	109100	109460	109020	109370	12613	0	Finished
20.12.2018 12:30:00	109370	109620	109190	109550	10241	0	Finished
20.12.2018 12:45:00	109550	109610	109350	109510	9157	0	Finished
20.12.2018 13:00:00	109520	109770	109510	109720	10985	0	Finished
20.12.2018 13:15:00	109720	109910	109680	109690	9700	0	Finished
20.12.2018 13:30:00	109690	109830	109680	109690	6404	0	Finished
20.12.2018 13:45:00	109700	109730	109380	109710	13943	0	Finished
20.12.2018 14:00:00	109720	109860	109690	109820	5409	0	Finished
20.12.2018 14:15:00	109810	109950	109800	109900	7284	0	Finished
20.12.2018 14:30:00	109910	109970	109820	109850	8169	0	Finished
20.12.2018 14:45:00	109850	109890	109760	109820	5924	0	Finished
20.12.2018 15:00:00	109840	110000	109700	109930	9695	0	Finished
20.12.2018 15:15:00	109930	110150	109730	109890	15500	0	Finished
20.12.2018 15:30:00	109900	110090	109700	109780	12983	0	Finished
20.12.2018 15:45:00	109790	109890	109270	109370	13968	0	Finished
20.12.2018 16:00:00	109360	109420	109190	109360	7152	0	Finished
20.12.2018 16:15:00	109370	109620	109350	109510	7163	0	Finished
20.12.2018 16:30:00	109510	109690	109390	109480	6732	0	Finished
20.12.2018 16:45:00	109460	109550	109220	109250	7036	0	Finished
20.12.2018 17:00:00	109240	109380	109160	109220	8032	0	Finished
20.12.2018 17:15:00	109230	109260	109000	109050	11832	0	Finished
20.12.2018 17:30:00	109060	109490	109020	109330	20262	0	Finished
20.12.2018 17:45:00	109320	109610	109180	109560	15052	0	Finished
20.12.2018 18:00:00	109560	109600	109270	109450	14668	0	Finished
20.12.2018 18:15:00	109440	109480	109160	109290	13234	0	Finished
20.12.2018 18:30:00	109290	109310	109040	109240	13998	0	Finished
20.12.2018 19:00:00	109100	109200	108860	108930	8857	0	Finished
20.12.2018 19:15:00	108930	109010	108410	108450	15834	0	Finished
20.12.2018 19:30:00	108440	108640	108210	108520	15535	0	Finished
20.12.2018 19:45:00	108520	108740	108340	108510	10458	0	Finished
20.12.2018 20:00:00	108530	108690	108500	108580	4776	0	Finished
20.12.2018 20:15:00	108570	109010	108550	108950	7202	0	Finished
20.12.2018 20:30:00	108970	108990	108800	108870	4888	0	Finished
20.12.2018 20:45:00	108880	108940	108580	108860	7944	0	Finished
20.12.2018 21:00:00	108860	108880	108660	108790	3828	0	Finished
20.12.2018 21:15:00	108790	108850	108510	108590	4858	0	Finished
20.12.2018 21:30:00	108590	108590	108290	108540	8597	0	Finished
20.12.2018 21:45:00	108540	108580	108090	108110	8407	0	Finished
20.12.2018 22:00:00	108110	108180	107630	107680	17544	0	Finished
20.12.2018 22:15:00	107680	108000	107450	107950	16969	0	Finished
20.12.2018 22:30:00	107940	108390	107900	108360	9953	0	Finished
20.12.2018 22:45:00	108370	108470	108070	108170	9719	0	Finished
20.12.2018 23:00:00	108160	108560	108080	108520	8512	0	Finished
20.12.2018 23:15:00	108520	108640	108340	108470	5941	0	Finished
20.12.2018 23:30:00	108500	108710	108360	108380	5452	0	Finished
20.12.2018 23:45:00	108360	108420	108320	108370	1740	0	Finished
21.12.2018 10:00:00	108450	109190	108450	109050	19957	0	Finished
21.12.2018 10:15:00	109040	109240	108930	109220	9534	0	Finished
21.12.2018 10:30:00	109220	109380	109030	109360	7900	0	Finished
21.12.2018 10:45:00	109360	109430	109230	109240	6263	0	Finished
21.12.2018 11:00:00	109260	109280	108950	109000	12590	0	Finished
21.12.2018 11:15:00	108990	109160	108820	108890	17962	0	Finished
21.12.2018 11:30:00	108890	109060	108730	108750	9919	0	Finished
21.12.2018 11:45:00	108750	108840	108350	108370	15730	0	Finished
21.12.2018 12:00:00	108380	108610	108260	108450	13313	0	Finished
21.12.2018 12:15:00	108450	108480	108120	108380	15202	0	Finished
21.12.2018 12:30:00	108370	108490	108250	108380	7665	0	Finished
21.12.2018 12:45:00	108370	108460	108220	108350	7115	0	Finished
21.12.2018 13:00:00	108350	108410	108100	108190	8406	0	Finished
21.12.2018 13:15:00	108200	108280	108050	108260	8432	0	Finished
21.12.2018 13:30:00	108250	108370	108120	108160	5588	0	Finished
21.12.2018 13:45:00	108160	108250	108060	108140	5701	0	Finished
21.12.2018 14:00:00	108140	108140	107870	107930	9422	0	Finished
21.12.2018 14:15:00	107920	108110	107770	108060	12163	0	Finished
21.12.2018 14:30:00	108060	108270	108030	108200	8040	0	Finished
21.12.2018 14:45:00	108210	108250	107980	108030	8507	0	Finished
21.12.2018 15:00:00	108030	108070	107890	108020	7662	0	Finished
