?Время	O	H	L	C	V	OI	Состояние
18.12.2017 10:00:00	114800	115580	114800	115400	3124	0	Finished
18.12.2017 10:10:00	115400	115760	115320	115710	2762	0	Finished
18.12.2017 10:20:00	115720	115840	115620	115820	1357	0	Finished
18.12.2017 10:30:00	115830	115850	115660	115740	713	0	Finished
18.12.2017 10:40:00	115710	115790	115680	115760	332	0	Finished
18.12.2017 10:50:00	115760	115800	115740	115770	432	0	Finished
18.12.2017 11:00:00	115780	115830	115660	115760	1823	0	Finished
18.12.2017 11:10:00	115740	115790	115710	115760	625	0	Finished
18.12.2017 11:20:00	115750	116020	115730	115930	1727	0	Finished
18.12.2017 11:30:00	115920	115980	115870	115930	1102	0	Finished
18.12.2017 11:40:00	115930	116000	115920	115920	1162	0	Finished
18.12.2017 11:50:00	115920	115950	115780	115800	1010	0	Finished
18.12.2017 12:00:00	115800	115860	115740	115770	747	0	Finished
18.12.2017 12:10:00	115760	115910	115760	115880	638	0	Finished
18.12.2017 12:20:00	115880	115920	115800	115830	791	0	Finished
18.12.2017 12:30:00	115840	115840	115700	115760	909	0	Finished
18.12.2017 12:40:00	115770	115810	115720	115720	547	0	Finished
18.12.2017 12:50:00	115730	115740	115590	115620	1048	0	Finished
18.12.2017 13:00:00	115630	115670	115510	115570	1172	0	Finished
18.12.2017 13:10:00	115570	115580	115520	115560	627	0	Finished
18.12.2017 13:20:00	115560	115600	115470	115510	605	0	Finished
18.12.2017 13:30:00	115510	115510	115460	115490	641	0	Finished
18.12.2017 13:40:00	115510	115510	115370	115410	713	0	Finished
18.12.2017 13:50:00	115390	115410	115340	115360	484	0	Finished
18.12.2017 14:00:00	115360	115380	115330	115360	617	0	Finished
18.12.2017 14:10:00	115370	115370	115120	115180	1941	0	Finished
18.12.2017 14:20:00	115170	115190	115080	115160	1326	0	Finished
18.12.2017 14:30:00	115150	115250	115130	115170	1021	0	Finished
18.12.2017 14:40:00	115170	115200	115100	115140	537	0	Finished
18.12.2017 14:50:00	115120	115200	115110	115140	362	0	Finished
18.12.2017 15:00:00	115130	115140	115080	115120	603	0	Finished
18.12.2017 15:10:00	115100	115320	115100	115300	1603	0	Finished
18.12.2017 15:20:00	115300	115370	115240	115260	1344	0	Finished
18.12.2017 15:30:00	115260	115290	115180	115180	852	0	Finished
18.12.2017 15:40:00	115180	115230	114870	114910	2751	0	Finished
18.12.2017 15:50:00	114910	114940	114700	114740	1476	0	Finished
18.12.2017 16:00:00	114740	114810	114660	114780	730	0	Finished
18.12.2017 16:10:00	114800	115000	114790	114910	1497	0	Finished
18.12.2017 16:20:00	114900	114900	114800	114860	330	0	Finished
18.12.2017 16:30:00	114850	114900	114780	114800	338	0	Finished
18.12.2017 16:40:00	114790	114790	114490	114540	1884	0	Finished
18.12.2017 16:50:00	114530	114580	114410	114450	1019	0	Finished
18.12.2017 17:00:00	114440	114490	114230	114320	1687	0	Finished
18.12.2017 17:10:00	114310	114430	114300	114340	700	0	Finished
18.12.2017 17:20:00	114340	114430	114250	114340	1209	0	Finished
18.12.2017 17:30:00	114360	114600	114340	114560	1313	0	Finished
18.12.2017 17:40:00	114550	114640	114500	114570	957	0	Finished
18.12.2017 17:50:00	114570	114740	114550	114720	1177	0	Finished
18.12.2017 18:00:00	114740	114870	114660	114820	2081	0	Finished
18.12.2017 18:10:00	114820	115000	114800	114930	1470	0	Finished
18.12.2017 18:20:00	114930	114990	114850	114880	792	0	Finished
18.12.2017 18:30:00	114890	114920	114790	114790	1089	0	Finished
18.12.2017 18:40:00	114790	114960	114790	114910	751	0	Finished
18.12.2017 19:00:00	115000	115150	114940	115070	1424	0	Finished
18.12.2017 19:10:00	115060	115080	114830	114870	549	0	Finished
18.12.2017 19:20:00	114880	114950	114800	114870	286	0	Finished
18.12.2017 19:30:00	114850	114920	114820	114900	120	0	Finished
18.12.2017 19:40:00	114900	115000	114900	114980	164	0	Finished
18.12.2017 19:50:00	114960	115010	114910	114910	151	0	Finished
