?Время	O	H	L	C	V	OI	Состояние
18.12.2017 10:00:00	114200	115340	114200	115320	52992	0	Finished
18.12.2017 10:30:00	115330	115380	115150	115290	12767	0	Finished
18.12.2017 11:00:00	115300	115530	115150	115410	29306	0	Finished
18.12.2017 11:30:00	115400	115480	115220	115230	13690	0	Finished
18.12.2017 12:00:00	115220	115340	115160	115240	11447	0	Finished
18.12.2017 12:30:00	115250	115280	114980	115020	15756	0	Finished
18.12.2017 13:00:00	115030	115070	114860	114890	13936	0	Finished
18.12.2017 13:30:00	114890	114910	114720	114770	12833	0	Finished
18.12.2017 14:00:00	114750	114780	114440	114560	15017	0	Finished
18.12.2017 14:30:00	114550	114640	114470	114530	10125	0	Finished
18.12.2017 15:00:00	114530	114740	114450	114640	14374	0	Finished
18.12.2017 15:30:00	114640	114690	114080	114130	23532	0	Finished
18.12.2017 16:00:00	114120	114400	114030	114250	17336	0	Finished
18.12.2017 16:30:00	114250	114280	113770	113810	21897	0	Finished
18.12.2017 17:00:00	113820	113850	113620	113740	21066	0	Finished
18.12.2017 17:30:00	113750	114140	113720	114130	19087	0	Finished
18.12.2017 18:00:00	114120	114390	114020	114270	22829	0	Finished
18.12.2017 18:30:00	114280	114340	114140	114300	9433	0	Finished
18.12.2017 19:00:00	114280	114530	114170	114250	13722	0	Finished
18.12.2017 19:30:00	114260	114410	114200	114290	3577	0	Finished
18.12.2017 20:00:00	114280	114330	114140	114180	3649	0	Finished
18.12.2017 20:30:00	114170	114230	114050	114170	3149	0	Finished
18.12.2017 21:00:00	114170	114270	114140	114240	1637	0	Finished
18.12.2017 21:30:00	114230	114240	114110	114130	1229	0	Finished
18.12.2017 22:00:00	114120	114250	114110	114220	2039	0	Finished
18.12.2017 22:30:00	114210	114240	114180	114200	747	0	Finished
18.12.2017 23:00:00	114190	114240	114170	114170	1243	0	Finished
18.12.2017 23:30:00	114170	114280	114160	114240	2663	0	Finished
19.12.2017 10:00:00	114280	114700	114170	114470	27574	0	Finished
19.12.2017 10:30:00	114460	114470	114150	114230	15097	0	Finished
19.12.2017 11:00:00	114220	114260	113950	114080	22569	0	Finished
19.12.2017 11:30:00	114080	114190	113780	113850	20100	0	Finished
19.12.2017 12:00:00	113860	113990	113760	113860	20008	0	Finished
19.12.2017 12:30:00	113850	113920	113590	113740	14530	0	Finished
19.12.2017 13:00:00	113730	113760	113600	113620	10302	0	Finished
19.12.2017 13:30:00	113620	113780	113600	113650	17651	0	Finished
19.12.2017 14:00:00	113640	113720	113480	113590	19672	0	Finished
19.12.2017 14:30:00	113590	113590	113310	113560	20981	0	Finished
19.12.2017 15:00:00	113560	113570	113180	113320	16060	0	Finished
19.12.2017 15:30:00	113320	113570	113320	113500	9908	0	Finished
19.12.2017 16:00:00	113500	113780	113430	113610	11695	0	Finished
19.12.2017 16:30:00	113630	113680	113520	113590	10062	0	Finished
19.12.2017 17:00:00	113600	113710	113380	113410	14510	0	Finished
19.12.2017 17:30:00	113400	113450	113120	113150	21797	0	Finished
19.12.2017 18:00:00	113150	113370	113070	113220	15704	0	Finished
19.12.2017 18:30:00	113230	113300	112800	112810	12757	0	Finished
19.12.2017 19:00:00	112840	113020	112730	112830	12335	0	Finished
19.12.2017 19:30:00	112830	112980	112780	112950	5193	0	Finished
19.12.2017 20:00:00	112950	113010	112930	112960	2802	0	Finished
19.12.2017 20:30:00	112980	113070	112960	112990	2302	0	Finished
19.12.2017 21:00:00	113000	113040	112950	112980	1797	0	Finished
19.12.2017 21:30:00	112980	113030	112930	113020	1026	0	Finished
19.12.2017 22:00:00	113030	113050	112970	113030	1170	0	Finished
19.12.2017 22:30:00	113030	113040	112980	113030	1337	0	Finished
19.12.2017 23:00:00	113030	113040	112970	113030	1323	0	Finished
19.12.2017 23:30:00	113010	113040	112860	112860	2202	0	Finished
20.12.2017 10:00:00	112990	113280	112680	112710	25739	0	Finished
20.12.2017 10:30:00	112700	112950	112640	112670	19471	0	Finished
20.12.2017 11:00:00	112660	112850	112470	112660	20276	0	Finished
20.12.2017 11:30:00	112650	112780	112380	112510	19668	0	Finished
20.12.2017 12:00:00	112510	112880	112460	112550	21063	0	Finished
20.12.2017 12:30:00	112550	112600	112400	112440	11353	0	Finished
20.12.2017 13:00:00	112440	112770	112410	112750	11834	0	Finished
20.12.2017 13:30:00	112730	112770	112590	112610	7338	0	Finished
