<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RIZ8 [SPBFUT],20,20170807,210000,101000.000000,101000.000000,101000.000000,101000.000000,2.000000
RIZ8 [SPBFUT],20,20170808,164000,101800.000000,101800.000000,101800.000000,101800.000000,2.000000
RIZ8 [SPBFUT],20,20170808,200000,102500.000000,102500.000000,102500.000000,102500.000000,1.000000
RIZ8 [SPBFUT],20,20170808,210000,101950.000000,102300.000000,101950.000000,102100.000000,43.000000
RIZ8 [SPBFUT],20,20170811,100000,100000.000000,100000.000000,100000.000000,100000.000000,1.000000
RIZ8 [SPBFUT],20,20170811,112000,99500.000000,99500.000000,99500.000000,99500.000000,1.000000
RIZ8 [SPBFUT],20,20170811,202000,100500.000000,100500.000000,100500.000000,100500.000000,1.000000
RIZ8 [SPBFUT],20,20170817,224000,100770.000000,100770.000000,100770.000000,100770.000000,1.000000
RIZ8 [SPBFUT],20,20170822,120000,101330.000000,101330.000000,101330.000000,101330.000000,1.000000
RIZ8 [SPBFUT],20,20170822,122000,100720.000000,100720.000000,100720.000000,100720.000000,3.000000
RIZ8 [SPBFUT],20,20170822,160000,100720.000000,100720.000000,100720.000000,100720.000000,1.000000
RIZ8 [SPBFUT],20,20170822,162000,100720.000000,100740.000000,100720.000000,100720.000000,246.000000
RIZ8 [SPBFUT],20,20170822,180000,101000.000000,101000.000000,101000.000000,101000.000000,1.000000
RIZ8 [SPBFUT],20,20170824,212000,101780.000000,101780.000000,101730.000000,101730.000000,2.000000
RIZ8 [SPBFUT],20,20170825,220000,103000.000000,103000.000000,103000.000000,103000.000000,2.000000
RIZ8 [SPBFUT],20,20170828,112000,103350.000000,103350.000000,103350.000000,103350.000000,1.000000
RIZ8 [SPBFUT],20,20170830,164000,104500.000000,104500.000000,104500.000000,104500.000000,1.000000
RIZ8 [SPBFUT],20,20170831,164000,105720.000000,105720.000000,105720.000000,105720.000000,1.000000
RIZ8 [SPBFUT],20,20170831,234000,105950.000000,107590.000000,105950.000000,107590.000000,2.000000
RIZ8 [SPBFUT],20,20170904,152000,106400.000000,106400.000000,106400.000000,106400.000000,2.000000
RIZ8 [SPBFUT],20,20170904,154000,105760.000000,105760.000000,105760.000000,105760.000000,1.000000
RIZ8 [SPBFUT],20,20170904,182000,105700.000000,105700.000000,105700.000000,105700.000000,1.000000
RIZ8 [SPBFUT],20,20170904,194000,107360.000000,107360.000000,107360.000000,107360.000000,2.000000
RIZ8 [SPBFUT],20,20170904,200000,106380.000000,106380.000000,106380.000000,106380.000000,5.000000
RIZ8 [SPBFUT],20,20170905,120000,107040.000000,107040.000000,107040.000000,107040.000000,6.000000
RIZ8 [SPBFUT],20,20170905,150000,105700.000000,105700.000000,105700.000000,105700.000000,6.000000
RIZ8 [SPBFUT],20,20170905,160000,106630.000000,106640.000000,106630.000000,106640.000000,4.000000
RIZ8 [SPBFUT],20,20170905,162000,106510.000000,106510.000000,106510.000000,106510.000000,4.000000
RIZ8 [SPBFUT],20,20170905,200000,106500.000000,106500.000000,106500.000000,106500.000000,8.000000
RIZ8 [SPBFUT],20,20170906,144000,106000.000000,106000.000000,106000.000000,106000.000000,7.000000
RIZ8 [SPBFUT],20,20170906,170000,107100.000000,107100.000000,107100.000000,107100.000000,3.000000
RIZ8 [SPBFUT],20,20170906,200000,107420.000000,107420.000000,107420.000000,107420.000000,1.000000
RIZ8 [SPBFUT],20,20170906,202000,107290.000000,107290.000000,107290.000000,107290.000000,1.000000
RIZ8 [SPBFUT],20,20170906,214000,107510.000000,107510.000000,107510.000000,107510.000000,3.000000
RIZ8 [SPBFUT],20,20170907,100000,108200.000000,108200.000000,108200.000000,108200.000000,6.000000
RIZ8 [SPBFUT],20,20170907,110000,108100.000000,108100.000000,108100.000000,108100.000000,6.000000
RIZ8 [SPBFUT],20,20170907,144000,109430.000000,109430.000000,109430.000000,109430.000000,3.000000
RIZ8 [SPBFUT],20,20170907,210000,109370.000000,109370.000000,108100.000000,108100.000000,6.000000
RIZ8 [SPBFUT],20,20170907,220000,109130.000000,109130.000000,109130.000000,109130.000000,5.000000
RIZ8 [SPBFUT],20,20170913,170000,109940.000000,109940.000000,109940.000000,109940.000000,1.000000
RIZ8 [SPBFUT],20,20170913,210000,110470.000000,110470.000000,110470.000000,110470.000000,8.000000
RIZ8 [SPBFUT],20,20170914,174000,108800.000000,108930.000000,108800.000000,108930.000000,4.000000
RIZ8 [SPBFUT],20,20170914,180000,108930.000000,108930.000000,108930.000000,108930.000000,4.000000
RIZ8 [SPBFUT],20,20170914,182000,109240.000000,109240.000000,109240.000000,109240.000000,4.000000
RIZ8 [SPBFUT],20,20170915,100000,110730.000000,110730.000000,110250.000000,110250.000000,4.000000
RIZ8 [SPBFUT],20,20170915,152000,109370.000000,109370.000000,109370.000000,109370.000000,1.000000
RIZ8 [SPBFUT],20,20170918,184000,109550.000000,109550.000000,109550.000000,109550.000000,3.000000
RIZ8 [SPBFUT],20,20170918,210000,108300.000000,108300.000000,108300.000000,108300.000000,3.000000
RIZ8 [SPBFUT],20,20170920,134000,108400.000000,108700.000000,108400.000000,108700.000000,2.000000
RIZ8 [SPBFUT],20,20170921,120000,109210.000000,109210.000000,109210.000000,109210.000000,1.000000
RIZ8 [SPBFUT],20,20170922,230000,109990.000000,109990.000000,108810.000000,108810.000000,2.000000
RIZ8 [SPBFUT],20,20170925,232000,110570.000000,111150.000000,110570.000000,110580.000000,16.000000
RIZ8 [SPBFUT],20,20170926,180000,110500.000000,110500.000000,110500.000000,110500.000000,1.000000
RIZ8 [SPBFUT],20,20170926,232000,110110.000000,110600.000000,110110.000000,110600.000000,2.000000
RIZ8 [SPBFUT],20,20170927,130000,110210.000000,110210.000000,110210.000000,110210.000000,1.000000
RIZ8 [SPBFUT],20,20170928,102000,109880.000000,110220.000000,108700.000000,108700.000000,74.000000
RIZ8 [SPBFUT],20,20170928,160000,110550.000000,110550.000000,110550.000000,110550.000000,1.000000
RIZ8 [SPBFUT],20,20171003,152000,110500.000000,110500.000000,110500.000000,110500.000000,2.000000
RIZ8 [SPBFUT],20,20171004,222000,110850.000000,110850.000000,110850.000000,110850.000000,1.000000
RIZ8 [SPBFUT],20,20171004,224000,111400.000000,111400.000000,111400.000000,111400.000000,1.000000
RIZ8 [SPBFUT],20,20171005,234000,111610.000000,112610.000000,111610.000000,112610.000000,2.000000
RIZ8 [SPBFUT],20,20171006,100000,112470.000000,112600.000000,112470.000000,112600.000000,36.000000
RIZ8 [SPBFUT],20,20171006,102000,111690.000000,111690.000000,111420.000000,111420.000000,36.000000
RIZ8 [SPBFUT],20,20171006,164000,111420.000000,111420.000000,111420.000000,111420.000000,1.000000
RIZ8 [SPBFUT],20,20171009,172000,110770.000000,110770.000000,110770.000000,110770.000000,2.000000
RIZ8 [SPBFUT],20,20171012,154000,112000.000000,112000.000000,112000.000000,112000.000000,2.000000
RIZ8 [SPBFUT],20,20171016,132000,113800.000000,113800.000000,113800.000000,113800.000000,1.000000
RIZ8 [SPBFUT],20,20171016,170000,113330.000000,113330.000000,113330.000000,113330.000000,1.000000
RIZ8 [SPBFUT],20,20171017,102000,113450.000000,113550.000000,112290.000000,112290.000000,74.000000
RIZ8 [SPBFUT],20,20171017,172000,112250.000000,112250.000000,112250.000000,112250.000000,1.000000
RIZ8 [SPBFUT],20,20171017,204000,112630.000000,112630.000000,112630.000000,112630.000000,1.000000
RIZ8 [SPBFUT],20,20171017,234000,112620.000000,112620.000000,112620.000000,112620.000000,1.000000
RIZ8 [SPBFUT],20,20171019,102000,112710.000000,112710.000000,112710.000000,112710.000000,1.000000
RIZ8 [SPBFUT],20,20171019,122000,111250.000000,111250.000000,111020.000000,111020.000000,3.000000
RIZ8 [SPBFUT],20,20171023,100000,112360.000000,112360.000000,112360.000000,112360.000000,1.000000
RIZ8 [SPBFUT],20,20171024,190000,111530.000000,111530.000000,111530.000000,111530.000000,1.000000
RIZ8 [SPBFUT],20,20171025,180000,109800.000000,109800.000000,109800.000000,109800.000000,1.000000
RIZ8 [SPBFUT],20,20171025,230000,109740.000000,109740.000000,109740.000000,109740.000000,1.000000
RIZ8 [SPBFUT],20,20171027,134000,108950.000000,108950.000000,108950.000000,108950.000000,1.000000
RIZ8 [SPBFUT],20,20171030,114000,110230.000000,110230.000000,110030.000000,110030.000000,2.000000
RIZ8 [SPBFUT],20,20171030,150000,111410.000000,111410.000000,111410.000000,111410.000000,2.000000
RIZ8 [SPBFUT],20,20171030,230000,110400.000000,110700.000000,110400.000000,110700.000000,4.000000
RIZ8 [SPBFUT],20,20171102,234000,109980.000000,110370.000000,109980.000000,110370.000000,2.000000
RIZ8 [SPBFUT],20,20171103,102000,109530.000000,110350.000000,109530.000000,110350.000000,2.000000
RIZ8 [SPBFUT],20,20171103,232000,109200.000000,109580.000000,109200.000000,109580.000000,8.000000
RIZ8 [SPBFUT],20,20171107,100000,112500.000000,112500.000000,112500.000000,112500.000000,3.000000
RIZ8 [SPBFUT],20,20171107,142000,112000.000000,112000.000000,112000.000000,112000.000000,3.000000
RIZ8 [SPBFUT],20,20171107,154000,112770.000000,112890.000000,112770.000000,112890.000000,2.000000
RIZ8 [SPBFUT],20,20171107,162000,113170.000000,113170.000000,113170.000000,113170.000000,1.000000
RIZ8 [SPBFUT],20,20171107,204000,112190.000000,112190.000000,112190.000000,112190.000000,1.000000
RIZ8 [SPBFUT],20,20171108,100000,112930.000000,113200.000000,111700.000000,111800.000000,74.000000
RIZ8 [SPBFUT],20,20171108,112000,112930.000000,112930.000000,112930.000000,112930.000000,1.000000
RIZ8 [SPBFUT],20,20171108,120000,113430.000000,113440.000000,113400.000000,113400.000000,4.000000
RIZ8 [SPBFUT],20,20171108,122000,113400.000000,113400.000000,113400.000000,113400.000000,1.000000
RIZ8 [SPBFUT],20,20171108,132000,113490.000000,113490.000000,113490.000000,113490.000000,1.000000
RIZ8 [SPBFUT],20,20171109,104000,112600.000000,112600.000000,112600.000000,112600.000000,1.000000
RIZ8 [SPBFUT],20,20171109,150000,113070.000000,113070.000000,113070.000000,113070.000000,1.000000
RIZ8 [SPBFUT],20,20171109,170000,113300.000000,113300.000000,113300.000000,113300.000000,1.000000
RIZ8 [SPBFUT],20,20171109,192000,113860.000000,113860.000000,113860.000000,113860.000000,1.000000
RIZ8 [SPBFUT],20,20171109,202000,113670.000000,113670.000000,113670.000000,113670.000000,1.000000
RIZ8 [SPBFUT],20,20171113,134000,113750.000000,113750.000000,113660.000000,113660.000000,4.000000
RIZ8 [SPBFUT],20,20171113,150000,113500.000000,113500.000000,113500.000000,113500.000000,1.000000
RIZ8 [SPBFUT],20,20171113,182000,113270.000000,113270.000000,113270.000000,113270.000000,1.000000
RIZ8 [SPBFUT],20,20171117,164000,111930.000000,111930.000000,109840.000000,109840.000000,2.000000
RIZ8 [SPBFUT],20,20171117,170000,111690.000000,111690.000000,111690.000000,111690.000000,1.000000
RIZ8 [SPBFUT],20,20171117,224000,110800.000000,112200.000000,110800.000000,112050.000000,8.000000
RIZ8 [SPBFUT],20,20171117,230000,110840.000000,112000.000000,110840.000000,112000.000000,4.000000
RIZ8 [SPBFUT],20,20171121,152000,112280.000000,112280.000000,112280.000000,112280.000000,1.000000
RIZ8 [SPBFUT],20,20171121,172000,112120.000000,112120.000000,112120.000000,112120.000000,1.000000
RIZ8 [SPBFUT],20,20171122,170000,113550.000000,113680.000000,113550.000000,113680.000000,2.000000
RIZ8 [SPBFUT],20,20171123,102000,113200.000000,113200.000000,113200.000000,113200.000000,1.000000
RIZ8 [SPBFUT],20,20171124,110000,113500.000000,113500.000000,113500.000000,113500.000000,3.000000
RIZ8 [SPBFUT],20,20171129,124000,112980.000000,112980.000000,112980.000000,112980.000000,1.000000
RIZ8 [SPBFUT],20,20171201,110000,111190.000000,111600.000000,111190.000000,111600.000000,15.000000
RIZ8 [SPBFUT],20,20171201,112000,110710.000000,110710.000000,109920.000000,109920.000000,15.000000
RIZ8 [SPBFUT],20,20171201,134000,110410.000000,110410.000000,110410.000000,110410.000000,1.000000
RIZ8 [SPBFUT],20,20171201,170000,110860.000000,110860.000000,110860.000000,110860.000000,1.000000
RIZ8 [SPBFUT],20,20171201,172000,110990.000000,111000.000000,110990.000000,111000.000000,2.000000
RIZ8 [SPBFUT],20,20171201,180000,111090.000000,111100.000000,111090.000000,111100.000000,2.000000
RIZ8 [SPBFUT],20,20171201,224000,109760.000000,109760.000000,109760.000000,109760.000000,1.000000
RIZ8 [SPBFUT],20,20171204,144000,110840.000000,110840.000000,110840.000000,110840.000000,1.000000
RIZ8 [SPBFUT],20,20171204,160000,111000.000000,111000.000000,111000.000000,111000.000000,1.000000
RIZ8 [SPBFUT],20,20171204,172000,111050.000000,111050.000000,111050.000000,111050.000000,1.000000
RIZ8 [SPBFUT],20,20171205,182000,111000.000000,111000.000000,111000.000000,111000.000000,1.000000
RIZ8 [SPBFUT],20,20171205,194000,110780.000000,110780.000000,110150.000000,110150.000000,3.000000
RIZ8 [SPBFUT],20,20171205,224000,110650.000000,111000.000000,110650.000000,111000.000000,2.000000
RIZ8 [SPBFUT],20,20171206,102000,111390.000000,111970.000000,111390.000000,111970.000000,3.000000
RIZ8 [SPBFUT],20,20171208,120000,109770.000000,109770.000000,109770.000000,109770.000000,1.000000
RIZ8 [SPBFUT],20,20171208,140000,109570.000000,109570.000000,109570.000000,109570.000000,1.000000
RIZ8 [SPBFUT],20,20171211,152000,111530.000000,112410.000000,111530.000000,112410.000000,5.000000
RIZ8 [SPBFUT],20,20171212,100000,112630.000000,112630.000000,112600.000000,112600.000000,2.000000
RIZ8 [SPBFUT],20,20171212,120000,112390.000000,112390.000000,112210.000000,112210.000000,3.000000
RIZ8 [SPBFUT],20,20171212,224000,111450.000000,113000.000000,111450.000000,113000.000000,2.000000
RIZ8 [SPBFUT],20,20171214,230000,112210.000000,112210.000000,112210.000000,112210.000000,1.000000
RIZ8 [SPBFUT],20,20171215,104000,112930.000000,112930.000000,112880.000000,112880.000000,2.000000
RIZ8 [SPBFUT],20,20171215,110000,111930.000000,111930.000000,111930.000000,111930.000000,1.000000
RIZ8 [SPBFUT],20,20171218,114000,113570.000000,113570.000000,113570.000000,113570.000000,1.000000
RIZ8 [SPBFUT],20,20171219,192000,111490.000000,111490.000000,111490.000000,111490.000000,1.000000
RIZ8 [SPBFUT],20,20171220,110000,111810.000000,111810.000000,111810.000000,111810.000000,1.000000
RIZ8 [SPBFUT],20,20171220,234000,111200.000000,111200.000000,111200.000000,111200.000000,5.000000
RIZ8 [SPBFUT],20,20171221,100000,112000.000000,112100.000000,112000.000000,112100.000000,5.000000
RIZ8 [SPBFUT],20,20171222,112000,112000.000000,112000.000000,112000.000000,112000.000000,1.000000
RIZ8 [SPBFUT],20,20171222,114000,112000.000000,112000.000000,112000.000000,112000.000000,1.000000
RIZ8 [SPBFUT],20,20171222,182000,111900.000000,111900.000000,111900.000000,111900.000000,1.000000
RIZ8 [SPBFUT],20,20171226,122000,112500.000000,112500.000000,112500.000000,112500.000000,1.000000
RIZ8 [SPBFUT],20,20171226,180000,112500.000000,112850.000000,112500.000000,112850.000000,4.000000
RIZ8 [SPBFUT],20,20171226,182000,112320.000000,112320.000000,112230.000000,112230.000000,3.000000
RIZ8 [SPBFUT],20,20171229,184000,113000.000000,113000.000000,113000.000000,113000.000000,2.000000
RIZ8 [SPBFUT],20,20180103,100000,113670.000000,115990.000000,113430.000000,113430.000000,5.000000
RIZ8 [SPBFUT],20,20180104,140000,116980.000000,116980.000000,116980.000000,116980.000000,1.000000
RIZ8 [SPBFUT],20,20180104,144000,117030.000000,117030.000000,116950.000000,116950.000000,2.000000
RIZ8 [SPBFUT],20,20180104,152000,118000.000000,118000.000000,118000.000000,118000.000000,4.000000
RIZ8 [SPBFUT],20,20180109,124000,121580.000000,121580.000000,121580.000000,121580.000000,1.000000
RIZ8 [SPBFUT],20,20180110,150000,120140.000000,121500.000000,120000.000000,121500.000000,4.000000
RIZ8 [SPBFUT],20,20180111,130000,121500.000000,121500.000000,121500.000000,121500.000000,1.000000
RIZ8 [SPBFUT],20,20180112,140000,123980.000000,123980.000000,123980.000000,123980.000000,2.000000
RIZ8 [SPBFUT],20,20180115,124000,125310.000000,125310.000000,125310.000000,125310.000000,1.000000
RIZ8 [SPBFUT],20,20180116,140000,122360.000000,122360.000000,122360.000000,122360.000000,1.000000
RIZ8 [SPBFUT],20,20180117,200000,124780.000000,124950.000000,124780.000000,124950.000000,2.000000
RIZ8 [SPBFUT],20,20180118,144000,125270.000000,125270.000000,125270.000000,125270.000000,1.000000
RIZ8 [SPBFUT],20,20180118,160000,125850.000000,125850.000000,125850.000000,125850.000000,1.000000
RIZ8 [SPBFUT],20,20180122,150000,126500.000000,126500.000000,126500.000000,126500.000000,1.000000
RIZ8 [SPBFUT],20,20180125,104000,128590.000000,128590.000000,128590.000000,128590.000000,1.000000
RIZ8 [SPBFUT],20,20180125,112000,128700.000000,128700.000000,128700.000000,128700.000000,1.000000
RIZ8 [SPBFUT],20,20180125,114000,128280.000000,128280.000000,128280.000000,128280.000000,1.000000
RIZ8 [SPBFUT],20,20180125,170000,129110.000000,129110.000000,129110.000000,129110.000000,1.000000
RIZ8 [SPBFUT],20,20180129,124000,127320.000000,127320.000000,127160.000000,127160.000000,2.000000
RIZ8 [SPBFUT],20,20180130,120000,127220.000000,127220.000000,127220.000000,127220.000000,1.000000
RIZ8 [SPBFUT],20,20180131,222000,126090.000000,126090.000000,126090.000000,126090.000000,1.000000
RIZ8 [SPBFUT],20,20180201,230000,127620.000000,127620.000000,127620.000000,127620.000000,1.000000
RIZ8 [SPBFUT],20,20180202,170000,125640.000000,125640.000000,125640.000000,125640.000000,1.000000
RIZ8 [SPBFUT],20,20180202,224000,125030.000000,125030.000000,125030.000000,125030.000000,1.000000
RIZ8 [SPBFUT],20,20180206,102000,121510.000000,121510.000000,121510.000000,121510.000000,1.000000
RIZ8 [SPBFUT],20,20180206,104000,121490.000000,121490.000000,121490.000000,121490.000000,1.000000
RIZ8 [SPBFUT],20,20180206,134000,122210.000000,122210.000000,122210.000000,122210.000000,1.000000
RIZ8 [SPBFUT],20,20180206,152000,121610.000000,121610.000000,121610.000000,121610.000000,1.000000
RIZ8 [SPBFUT],20,20180208,154000,119760.000000,119760.000000,119760.000000,119760.000000,1.000000
RIZ8 [SPBFUT],20,20180208,180000,119570.000000,119570.000000,119570.000000,119570.000000,1.000000
RIZ8 [SPBFUT],20,20180209,110000,117280.000000,117280.000000,117280.000000,117280.000000,1.000000
RIZ8 [SPBFUT],20,20180209,114000,117430.000000,117430.000000,117410.000000,117410.000000,2.000000
RIZ8 [SPBFUT],20,20180209,210000,114830.000000,114830.000000,114830.000000,114830.000000,1.000000
RIZ8 [SPBFUT],20,20180209,212000,114110.000000,114110.000000,114110.000000,114110.000000,1.000000
RIZ8 [SPBFUT],20,20180220,230000,125050.000000,125050.000000,125050.000000,125050.000000,1.000000
RIZ8 [SPBFUT],20,20180222,200000,129460.000000,129610.000000,129460.000000,129610.000000,2.000000
RIZ8 [SPBFUT],20,20180226,104000,132290.000000,132300.000000,132290.000000,132300.000000,3.000000
RIZ8 [SPBFUT],20,20180226,172000,131230.000000,131380.000000,131230.000000,131380.000000,2.000000
RIZ8 [SPBFUT],20,20180228,132000,128090.000000,128180.000000,128090.000000,128180.000000,2.000000
RIZ8 [SPBFUT],20,20180228,152000,127570.000000,127570.000000,127570.000000,127570.000000,1.000000
RIZ8 [SPBFUT],20,20180228,162000,127970.000000,127970.000000,127030.000000,127030.000000,7.000000
RIZ8 [SPBFUT],20,20180228,190000,126840.000000,126840.000000,126840.000000,126840.000000,1.000000
RIZ8 [SPBFUT],20,20180228,192000,127460.000000,127460.000000,126730.000000,126730.000000,3.000000
RIZ8 [SPBFUT],20,20180228,234000,126340.000000,126340.000000,126340.000000,126340.000000,1.000000
RIZ8 [SPBFUT],20,20180301,144000,125530.000000,125530.000000,125530.000000,125530.000000,1.000000
RIZ8 [SPBFUT],20,20180301,182000,125950.000000,125950.000000,125950.000000,125950.000000,1.000000
RIZ8 [SPBFUT],20,20180305,142000,126970.000000,126970.000000,126970.000000,126970.000000,1.000000
RIZ8 [SPBFUT],20,20180305,182000,126140.000000,126140.000000,126140.000000,126140.000000,1.000000
RIZ8 [SPBFUT],20,20180306,112000,127440.000000,127440.000000,127440.000000,127440.000000,1.000000
RIZ8 [SPBFUT],20,20180306,114000,127650.000000,127650.000000,127650.000000,127650.000000,1.000000
RIZ8 [SPBFUT],20,20180307,152000,124300.000000,124300.000000,124300.000000,124300.000000,1.000000
RIZ8 [SPBFUT],20,20180309,102000,124610.000000,124610.000000,124610.000000,124610.000000,1.000000
RIZ8 [SPBFUT],20,20180309,220000,127320.000000,127320.000000,127320.000000,127320.000000,1.000000
RIZ8 [SPBFUT],20,20180312,154000,127000.000000,127000.000000,127000.000000,127000.000000,1.000000
RIZ8 [SPBFUT],20,20180314,142000,126000.000000,126000.000000,126000.000000,126000.000000,1.000000
RIZ8 [SPBFUT],20,20180314,180000,124440.000000,124440.000000,124440.000000,124440.000000,1.000000
RIZ8 [SPBFUT],20,20180314,190000,124320.000000,124320.000000,124320.000000,124320.000000,1.000000
RIZ8 [SPBFUT],20,20180314,200000,124090.000000,124090.000000,124090.000000,124090.000000,1.000000
RIZ8 [SPBFUT],20,20180315,110000,124000.000000,124000.000000,124000.000000,124000.000000,1.000000
RIZ8 [SPBFUT],20,20180315,180000,123240.000000,123240.000000,123240.000000,123240.000000,1.000000
RIZ8 [SPBFUT],20,20180316,110000,122040.000000,122040.000000,122040.000000,122040.000000,1.000000
RIZ8 [SPBFUT],20,20180316,154000,123730.000000,123730.000000,123730.000000,123730.000000,1.000000
RIZ8 [SPBFUT],20,20180316,160000,123550.000000,123550.000000,123550.000000,123550.000000,1.000000
RIZ8 [SPBFUT],20,20180316,162000,123500.000000,123500.000000,123500.000000,123500.000000,1.000000
RIZ8 [SPBFUT],20,20180316,164000,123010.000000,123110.000000,123000.000000,123110.000000,3.000000
RIZ8 [SPBFUT],20,20180316,170000,123250.000000,123250.000000,123040.000000,123180.000000,8.000000
RIZ8 [SPBFUT],20,20180316,172000,123330.000000,123330.000000,123330.000000,123330.000000,1.000000
RIZ8 [SPBFUT],20,20180316,182000,123450.000000,123450.000000,123450.000000,123450.000000,1.000000
RIZ8 [SPBFUT],20,20180316,190000,123410.000000,123410.000000,123410.000000,123410.000000,3.000000
RIZ8 [SPBFUT],20,20180319,100000,124000.000000,125150.000000,123130.000000,123130.000000,4.000000
RIZ8 [SPBFUT],20,20180319,122000,123050.000000,123050.000000,123050.000000,123050.000000,3.000000
RIZ8 [SPBFUT],20,20180319,162000,122010.000000,122010.000000,122010.000000,122010.000000,1.000000
RIZ8 [SPBFUT],20,20180319,172000,122390.000000,122390.000000,122390.000000,122390.000000,1.000000
RIZ8 [SPBFUT],20,20180319,174000,122360.000000,122360.000000,122360.000000,122360.000000,1.000000
RIZ8 [SPBFUT],20,20180319,184000,122020.000000,122020.000000,122000.000000,122000.000000,2.000000
RIZ8 [SPBFUT],20,20180320,100000,122400.000000,122400.000000,122400.000000,122400.000000,1.000000
RIZ8 [SPBFUT],20,20180320,112000,121750.000000,121750.000000,121750.000000,121750.000000,1.000000
RIZ8 [SPBFUT],20,20180320,130000,122000.000000,122000.000000,122000.000000,122000.000000,1.000000
RIZ8 [SPBFUT],20,20180320,142000,122300.000000,122300.000000,122300.000000,122300.000000,1.000000
RIZ8 [SPBFUT],20,20180320,174000,122600.000000,122600.000000,122600.000000,122600.000000,1.000000
RIZ8 [SPBFUT],20,20180321,110000,124180.000000,124200.000000,124180.000000,124200.000000,2.000000
RIZ8 [SPBFUT],20,20180321,160000,123960.000000,123960.000000,123950.000000,123950.000000,2.000000
RIZ8 [SPBFUT],20,20180321,192000,125220.000000,125220.000000,125220.000000,125220.000000,1.000000
RIZ8 [SPBFUT],20,20180321,210000,125800.000000,125800.000000,125800.000000,125800.000000,1.000000
RIZ8 [SPBFUT],20,20180321,212000,125500.000000,125500.000000,125500.000000,125500.000000,1.000000
RIZ8 [SPBFUT],20,20180321,220000,125800.000000,125850.000000,125800.000000,125850.000000,2.000000
RIZ8 [SPBFUT],20,20180322,110000,125350.000000,125350.000000,125350.000000,125350.000000,1.000000
RIZ8 [SPBFUT],20,20180322,122000,125200.000000,125200.000000,125200.000000,125200.000000,1.000000
RIZ8 [SPBFUT],20,20180322,124000,124800.000000,124800.000000,124800.000000,124800.000000,1.000000
RIZ8 [SPBFUT],20,20180322,154000,124500.000000,124500.000000,124500.000000,124500.000000,1.000000
RIZ8 [SPBFUT],20,20180323,122000,123000.000000,123000.000000,123000.000000,123000.000000,5.000000
RIZ8 [SPBFUT],20,20180323,200000,123720.000000,123880.000000,123720.000000,123880.000000,2.000000
RIZ8 [SPBFUT],20,20180326,124000,123520.000000,123520.000000,123520.000000,123520.000000,1.000000
RIZ8 [SPBFUT],20,20180326,170000,122090.000000,122090.000000,122090.000000,122090.000000,1.000000
RIZ8 [SPBFUT],20,20180326,174000,121530.000000,121530.000000,121530.000000,121530.000000,1.000000
RIZ8 [SPBFUT],20,20180327,114000,121930.000000,121930.000000,121930.000000,121930.000000,1.000000
RIZ8 [SPBFUT],20,20180329,120000,121600.000000,121600.000000,121600.000000,121600.000000,1.000000
RIZ8 [SPBFUT],20,20180329,162000,121850.000000,121850.000000,121850.000000,121850.000000,1.000000
RIZ8 [SPBFUT],20,20180329,190000,122300.000000,122300.000000,122300.000000,122300.000000,1.000000
RIZ8 [SPBFUT],20,20180330,232000,122730.000000,122730.000000,122310.000000,122310.000000,2.000000
