<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RIZ8 [SPBFUT],Daily,20170906,000000,106000.000000,107510.000000,106000.000000,107510.000000,15.000000
RIZ8 [SPBFUT],Daily,20170907,000000,108200.000000,109430.000000,108100.000000,109130.000000,26.000000
RIZ8 [SPBFUT],Daily,20170913,000000,109940.000000,110470.000000,109940.000000,110470.000000,9.000000
RIZ8 [SPBFUT],Daily,20170914,000000,108800.000000,109240.000000,108800.000000,109240.000000,12.000000
RIZ8 [SPBFUT],Daily,20170915,000000,110730.000000,110730.000000,109370.000000,109370.000000,5.000000
RIZ8 [SPBFUT],Daily,20170918,000000,109550.000000,109550.000000,108300.000000,108300.000000,6.000000
RIZ8 [SPBFUT],Daily,20170920,000000,108400.000000,108700.000000,108400.000000,108700.000000,2.000000
RIZ8 [SPBFUT],Daily,20170921,000000,109210.000000,109210.000000,109210.000000,109210.000000,1.000000
RIZ8 [SPBFUT],Daily,20170922,000000,109990.000000,109990.000000,108810.000000,108810.000000,2.000000
RIZ8 [SPBFUT],Daily,20170925,000000,110570.000000,111150.000000,110570.000000,110580.000000,16.000000
RIZ8 [SPBFUT],Daily,20170926,000000,110500.000000,110600.000000,110110.000000,110600.000000,3.000000
RIZ8 [SPBFUT],Daily,20170927,000000,110210.000000,110210.000000,110210.000000,110210.000000,1.000000
RIZ8 [SPBFUT],Daily,20170928,000000,109880.000000,110550.000000,108700.000000,110550.000000,75.000000
RIZ8 [SPBFUT],Daily,20171003,000000,110500.000000,110500.000000,110500.000000,110500.000000,2.000000
RIZ8 [SPBFUT],Daily,20171004,000000,110850.000000,111400.000000,110850.000000,111400.000000,2.000000
RIZ8 [SPBFUT],Daily,20171005,000000,111610.000000,112610.000000,111610.000000,112610.000000,2.000000
RIZ8 [SPBFUT],Daily,20171006,000000,112470.000000,112600.000000,111420.000000,111420.000000,73.000000
RIZ8 [SPBFUT],Daily,20171009,000000,110770.000000,110770.000000,110770.000000,110770.000000,2.000000
RIZ8 [SPBFUT],Daily,20171012,000000,112000.000000,112000.000000,112000.000000,112000.000000,2.000000
RIZ8 [SPBFUT],Daily,20171016,000000,113800.000000,113800.000000,113330.000000,113330.000000,2.000000
RIZ8 [SPBFUT],Daily,20171017,000000,113450.000000,113550.000000,112250.000000,112620.000000,77.000000
RIZ8 [SPBFUT],Daily,20171019,000000,112710.000000,112710.000000,111020.000000,111020.000000,4.000000
RIZ8 [SPBFUT],Daily,20171023,000000,112360.000000,112360.000000,112360.000000,112360.000000,1.000000
RIZ8 [SPBFUT],Daily,20171024,000000,111530.000000,111530.000000,111530.000000,111530.000000,1.000000
RIZ8 [SPBFUT],Daily,20171025,000000,109800.000000,109800.000000,109740.000000,109740.000000,2.000000
RIZ8 [SPBFUT],Daily,20171027,000000,108950.000000,108950.000000,108950.000000,108950.000000,1.000000
RIZ8 [SPBFUT],Daily,20171030,000000,110230.000000,111410.000000,110030.000000,110700.000000,8.000000
RIZ8 [SPBFUT],Daily,20171102,000000,109980.000000,110370.000000,109980.000000,110370.000000,2.000000
RIZ8 [SPBFUT],Daily,20171103,000000,109530.000000,110350.000000,109200.000000,109580.000000,10.000000
RIZ8 [SPBFUT],Daily,20171107,000000,112500.000000,113170.000000,112000.000000,112190.000000,10.000000
RIZ8 [SPBFUT],Daily,20171108,000000,112930.000000,113490.000000,111700.000000,113490.000000,81.000000
RIZ8 [SPBFUT],Daily,20171109,000000,112600.000000,113860.000000,112600.000000,113670.000000,5.000000
RIZ8 [SPBFUT],Daily,20171113,000000,113750.000000,113750.000000,113270.000000,113270.000000,6.000000
RIZ8 [SPBFUT],Daily,20171117,000000,111930.000000,112200.000000,109840.000000,112000.000000,15.000000
RIZ8 [SPBFUT],Daily,20171121,000000,112280.000000,112280.000000,112120.000000,112120.000000,2.000000
RIZ8 [SPBFUT],Daily,20171122,000000,113550.000000,113680.000000,113550.000000,113680.000000,2.000000
RIZ8 [SPBFUT],Daily,20171123,000000,113200.000000,113200.000000,113200.000000,113200.000000,1.000000
RIZ8 [SPBFUT],Daily,20171124,000000,113500.000000,113500.000000,113500.000000,113500.000000,3.000000
RIZ8 [SPBFUT],Daily,20171129,000000,112980.000000,112980.000000,112980.000000,112980.000000,1.000000
RIZ8 [SPBFUT],Daily,20171201,000000,111190.000000,111600.000000,109760.000000,109760.000000,37.000000
RIZ8 [SPBFUT],Daily,20171204,000000,110840.000000,111050.000000,110840.000000,111050.000000,3.000000
RIZ8 [SPBFUT],Daily,20171205,000000,111000.000000,111000.000000,110150.000000,111000.000000,6.000000
RIZ8 [SPBFUT],Daily,20171206,000000,111390.000000,111970.000000,111390.000000,111970.000000,3.000000
RIZ8 [SPBFUT],Daily,20171208,000000,109770.000000,109770.000000,109570.000000,109570.000000,2.000000
RIZ8 [SPBFUT],Daily,20171211,000000,111530.000000,112410.000000,111530.000000,112410.000000,5.000000
RIZ8 [SPBFUT],Daily,20171212,000000,112630.000000,113000.000000,111450.000000,113000.000000,7.000000
RIZ8 [SPBFUT],Daily,20171214,000000,112210.000000,112210.000000,112210.000000,112210.000000,1.000000
RIZ8 [SPBFUT],Daily,20171215,000000,112930.000000,112930.000000,111930.000000,111930.000000,3.000000
RIZ8 [SPBFUT],Daily,20171218,000000,113570.000000,113570.000000,113570.000000,113570.000000,1.000000
RIZ8 [SPBFUT],Daily,20171219,000000,111490.000000,111490.000000,111490.000000,111490.000000,1.000000
RIZ8 [SPBFUT],Daily,20171220,000000,111810.000000,111810.000000,111200.000000,111200.000000,6.000000
RIZ8 [SPBFUT],Daily,20171221,000000,112000.000000,112100.000000,112000.000000,112100.000000,5.000000
RIZ8 [SPBFUT],Daily,20171222,000000,112000.000000,112000.000000,111900.000000,111900.000000,3.000000
RIZ8 [SPBFUT],Daily,20171226,000000,112500.000000,112850.000000,112230.000000,112230.000000,8.000000
RIZ8 [SPBFUT],Daily,20171229,000000,113000.000000,113000.000000,113000.000000,113000.000000,2.000000
RIZ8 [SPBFUT],Daily,20180103,000000,113670.000000,115990.000000,113430.000000,113430.000000,5.000000
RIZ8 [SPBFUT],Daily,20180104,000000,116980.000000,118000.000000,116950.000000,118000.000000,7.000000
RIZ8 [SPBFUT],Daily,20180109,000000,121580.000000,121580.000000,121580.000000,121580.000000,1.000000
RIZ8 [SPBFUT],Daily,20180110,000000,120140.000000,121500.000000,120000.000000,121500.000000,4.000000
RIZ8 [SPBFUT],Daily,20180111,000000,121500.000000,121500.000000,121500.000000,121500.000000,1.000000
RIZ8 [SPBFUT],Daily,20180112,000000,123980.000000,123980.000000,123980.000000,123980.000000,2.000000
RIZ8 [SPBFUT],Daily,20180115,000000,125310.000000,125310.000000,125310.000000,125310.000000,1.000000
RIZ8 [SPBFUT],Daily,20180116,000000,122360.000000,122360.000000,122360.000000,122360.000000,1.000000
RIZ8 [SPBFUT],Daily,20180117,000000,124780.000000,124950.000000,124780.000000,124950.000000,2.000000
RIZ8 [SPBFUT],Daily,20180118,000000,125270.000000,125850.000000,125270.000000,125850.000000,2.000000
RIZ8 [SPBFUT],Daily,20180122,000000,126500.000000,126500.000000,126500.000000,126500.000000,1.000000
RIZ8 [SPBFUT],Daily,20180125,000000,128590.000000,129110.000000,128280.000000,129110.000000,4.000000
RIZ8 [SPBFUT],Daily,20180129,000000,127320.000000,127320.000000,127160.000000,127160.000000,2.000000
RIZ8 [SPBFUT],Daily,20180130,000000,127220.000000,127220.000000,127220.000000,127220.000000,1.000000
RIZ8 [SPBFUT],Daily,20180131,000000,126090.000000,126090.000000,126090.000000,126090.000000,1.000000
RIZ8 [SPBFUT],Daily,20180201,000000,127620.000000,127620.000000,127620.000000,127620.000000,1.000000
RIZ8 [SPBFUT],Daily,20180202,000000,125640.000000,125640.000000,125030.000000,125030.000000,2.000000
RIZ8 [SPBFUT],Daily,20180206,000000,121510.000000,122210.000000,121490.000000,121610.000000,4.000000
RIZ8 [SPBFUT],Daily,20180208,000000,119760.000000,119760.000000,119570.000000,119570.000000,2.000000
RIZ8 [SPBFUT],Daily,20180209,000000,117280.000000,117430.000000,114110.000000,114110.000000,5.000000
RIZ8 [SPBFUT],Daily,20180220,000000,125050.000000,125050.000000,125050.000000,125050.000000,1.000000
RIZ8 [SPBFUT],Daily,20180222,000000,129460.000000,129610.000000,129460.000000,129610.000000,2.000000
RIZ8 [SPBFUT],Daily,20180226,000000,132290.000000,132300.000000,131230.000000,131380.000000,5.000000
RIZ8 [SPBFUT],Daily,20180228,000000,128090.000000,128180.000000,126340.000000,126340.000000,15.000000
RIZ8 [SPBFUT],Daily,20180301,000000,125530.000000,125950.000000,125530.000000,125950.000000,2.000000
RIZ8 [SPBFUT],Daily,20180305,000000,126970.000000,126970.000000,126140.000000,126140.000000,2.000000
RIZ8 [SPBFUT],Daily,20180306,000000,127440.000000,127650.000000,127440.000000,127650.000000,2.000000
RIZ8 [SPBFUT],Daily,20180307,000000,124300.000000,124300.000000,124300.000000,124300.000000,1.000000
RIZ8 [SPBFUT],Daily,20180309,000000,124610.000000,127320.000000,124610.000000,127320.000000,2.000000
RIZ8 [SPBFUT],Daily,20180312,000000,127000.000000,127000.000000,127000.000000,127000.000000,1.000000
RIZ8 [SPBFUT],Daily,20180314,000000,126000.000000,126000.000000,124090.000000,124090.000000,4.000000
RIZ8 [SPBFUT],Daily,20180315,000000,124000.000000,124000.000000,123240.000000,123240.000000,2.000000
RIZ8 [SPBFUT],Daily,20180316,000000,122040.000000,123730.000000,122040.000000,123410.000000,20.000000
RIZ8 [SPBFUT],Daily,20180319,000000,124000.000000,125150.000000,122000.000000,122000.000000,12.000000
RIZ8 [SPBFUT],Daily,20180320,000000,122400.000000,122600.000000,121750.000000,122600.000000,5.000000
RIZ8 [SPBFUT],Daily,20180321,000000,124180.000000,125850.000000,123950.000000,125850.000000,9.000000
RIZ8 [SPBFUT],Daily,20180322,000000,125350.000000,125350.000000,124500.000000,124500.000000,4.000000
RIZ8 [SPBFUT],Daily,20180323,000000,123000.000000,123880.000000,123000.000000,123880.000000,7.000000
