?Время	O	H	L	C	V	OI	Состояние
18.12.2017 11:50:00	115260	115260	115260	115260	1	0	Finished
18.12.2017 13:00:00	115000	115000	115000	115000	1	0	Finished
18.12.2017 17:00:00	113850	113850	113850	113850	1	0	Finished
18.12.2017 17:10:00	114030	114030	114030	114030	1	0	Finished
19.12.2017 10:10:00	114800	114800	114800	114800	2	0	Finished
19.12.2017 12:50:00	113810	113810	113810	113810	1	0	Finished
19.12.2017 14:10:00	113700	113700	113650	113650	2	0	Finished
19.12.2017 14:50:00	113600	113600	113600	113600	1	0	Finished
19.12.2017 18:40:00	113270	113270	113270	113270	2	0	Finished
19.12.2017 21:00:00	113370	113370	113370	113370	1	0	Finished
19.12.2017 21:40:00	113200	113200	113200	113200	2	0	Finished
20.12.2017 10:40:00	112810	112810	112810	112810	1	0	Finished
20.12.2017 15:00:00	113110	113110	113110	113110	1	0	Finished
20.12.2017 17:50:00	112860	112860	112860	112860	1	0	Finished
20.12.2017 18:00:00	113130	113130	113130	113130	1	0	Finished
20.12.2017 19:50:00	113120	113120	113120	113120	1	0	Finished
20.12.2017 20:00:00	113060	113060	113060	113060	1	0	Finished
20.12.2017 23:20:00	113570	113580	113570	113580	12	0	Finished
21.12.2017 10:00:00	113160	113160	113160	113160	1	0	Finished
21.12.2017 10:10:00	113360	113360	113360	113360	1	0	Finished
21.12.2017 10:50:00	113200	113200	113200	113200	1	0	Finished
21.12.2017 11:00:00	113160	113160	113050	113050	3	0	Finished
21.12.2017 11:30:00	113190	113200	113190	113200	2	0	Finished
21.12.2017 11:40:00	113000	113000	112900	113000	22	0	Finished
21.12.2017 12:50:00	112650	112650	112530	112530	19	0	Finished
21.12.2017 13:00:00	112520	112520	112500	112500	2	0	Finished
21.12.2017 14:20:00	112810	112810	112810	112810	1	0	Finished
21.12.2017 15:00:00	112890	112890	112890	112890	5	0	Finished
21.12.2017 15:30:00	112700	112700	112700	112700	1	0	Finished
21.12.2017 15:40:00	112620	112620	112620	112620	10	0	Finished
21.12.2017 15:50:00	112700	112700	112700	112700	10	0	Finished
21.12.2017 16:00:00	112700	112840	112610	112840	32	0	Finished
21.12.2017 16:10:00	112770	112770	112730	112770	44	0	Finished
21.12.2017 16:20:00	112720	112760	112700	112700	23	0	Finished
21.12.2017 16:30:00	112700	112730	112560	112560	40	0	Finished
21.12.2017 16:40:00	112550	112550	112530	112550	9	0	Finished
21.12.2017 16:50:00	112400	112400	112400	112400	8	0	Finished
21.12.2017 17:00:00	112480	112480	112460	112480	4	0	Finished
21.12.2017 17:20:00	112500	112500	112500	112500	10	0	Finished
21.12.2017 18:00:00	112500	112500	112450	112500	20	0	Finished
21.12.2017 18:10:00	112450	112470	112450	112450	18	0	Finished
21.12.2017 18:20:00	112500	112500	112450	112450	7	0	Finished
21.12.2017 18:30:00	112450	112600	112410	112600	36	0	Finished
21.12.2017 19:00:00	112510	112510	112470	112470	8	0	Finished
21.12.2017 19:10:00	112510	112590	112510	112550	12	0	Finished
21.12.2017 19:20:00	112520	112780	112500	112670	16	0	Finished
21.12.2017 19:30:00	112640	112730	112640	112730	5	0	Finished
21.12.2017 19:40:00	112630	112630	112570	112570	4	0	Finished
21.12.2017 19:50:00	112530	112530	112530	112530	2	0	Finished
21.12.2017 20:00:00	112560	112600	112560	112600	15	0	Finished
21.12.2017 20:10:00	112620	112650	112620	112640	12	0	Finished
21.12.2017 20:20:00	112650	112650	112650	112650	5	0	Finished
21.12.2017 20:30:00	112660	112670	112660	112670	2	0	Finished
21.12.2017 20:40:00	112720	112720	112700	112700	2	0	Finished
21.12.2017 20:50:00	112690	112690	112690	112690	1	0	Finished
21.12.2017 21:10:00	112690	112740	112690	112740	3	0	Finished
21.12.2017 21:20:00	112710	112710	112710	112710	2	0	Finished
21.12.2017 21:40:00	112670	112750	112670	112750	4	0	Finished
21.12.2017 22:00:00	112710	112740	112700	112740	12	0	Finished
21.12.2017 22:10:00	112680	112680	112680	112680	3	0	Finished
21.12.2017 22:20:00	112670	112670	112670	112670	1	0	Finished
21.12.2017 23:00:00	112740	112760	112740	112750	14	0	Finished
21.12.2017 23:10:00	112740	112740	112740	112740	10	0	Finished
21.12.2017 23:30:00	112720	112720	112710	112710	2	0	Finished
22.12.2017 10:00:00	112770	112970	112770	112970	2	0	Finished
22.12.2017 10:10:00	112980	113000	112880	113000	9	0	Finished
22.12.2017 10:20:00	112930	112930	112800	112800	3	0	Finished
22.12.2017 10:40:00	112890	112890	112890	112890	25	0	Finished
22.12.2017 10:50:00	112880	112880	112880	112880	8	0	Finished
22.12.2017 11:00:00	113000	113000	113000	113000	1	0	Finished
22.12.2017 11:20:00	113090	113150	113090	113150	3	0	Finished
22.12.2017 11:30:00	113130	113140	113130	113140	12	0	Finished
22.12.2017 11:40:00	113090	113140	113090	113140	16	0	Finished
22.12.2017 11:50:00	113140	113160	113130	113160	108	0	Finished
22.12.2017 12:00:00	113260	113260	113210	113210	9	0	Finished
22.12.2017 12:10:00	113190	113240	113150	113240	79	0	Finished
22.12.2017 12:20:00	113220	113230	113210	113210	7	0	Finished
22.12.2017 12:30:00	113240	113490	113240	113490	32	0	Finished
22.12.2017 12:40:00	113460	113460	113350	113350	53	0	Finished
22.12.2017 12:50:00	113500	113500	113430	113430	13	0	Finished
22.12.2017 13:00:00	113420	113420	113420	113420	1	0	Finished
22.12.2017 13:10:00	113430	113430	113430	113430	9	0	Finished
22.12.2017 13:20:00	113390	113480	113380	113480	99	0	Finished
22.12.2017 13:30:00	113460	113460	113400	113450	64	0	Finished
22.12.2017 13:40:00	113430	113540	113430	113450	10	0	Finished
22.12.2017 14:00:00	113420	113500	113410	113450	5	0	Finished
22.12.2017 14:10:00	113390	113390	113390	113390	11	0	Finished
22.12.2017 14:50:00	113510	113530	113500	113500	5	0	Finished
22.12.2017 15:00:00	113460	113460	113460	113460	1	0	Finished
22.12.2017 15:10:00	113450	113450	113450	113450	1	0	Finished
22.12.2017 15:20:00	113400	113400	113200	113200	2	0	Finished
22.12.2017 16:30:00	113200	113200	113200	113200	10	0	Finished
22.12.2017 16:40:00	113270	113300	113270	113300	2	0	Finished
22.12.2017 17:20:00	113210	113210	113210	113210	1	0	Finished
22.12.2017 17:30:00	113290	113290	113290	113290	1	0	Finished
22.12.2017 17:50:00	113360	113360	113360	113360	1	0	Finished
22.12.2017 18:40:00	113240	113300	113240	113300	2	0	Finished
22.12.2017 19:20:00	113460	113570	113460	113570	7	0	Finished
22.12.2017 19:30:00	113830	113830	113760	113760	55	0	Finished
22.12.2017 19:40:00	113750	113820	113750	113820	3	0	Finished
22.12.2017 19:50:00	113730	113730	113730	113730	1	0	Finished
22.12.2017 20:00:00	113730	113730	113730	113730	1	0	Finished
