<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RIZ8 [SPBFUT],240,20170915,080000,110730.000000,110730.000000,110250.000000,110250.000000,4.000000
RIZ8 [SPBFUT],240,20170915,120000,109370.000000,109370.000000,109370.000000,109370.000000,1.000000
RIZ8 [SPBFUT],240,20170918,160000,109550.000000,109550.000000,109550.000000,109550.000000,3.000000
RIZ8 [SPBFUT],240,20170918,200000,108300.000000,108300.000000,108300.000000,108300.000000,3.000000
RIZ8 [SPBFUT],240,20170920,120000,108400.000000,108700.000000,108400.000000,108700.000000,2.000000
RIZ8 [SPBFUT],240,20170921,120000,109210.000000,109210.000000,109210.000000,109210.000000,1.000000
RIZ8 [SPBFUT],240,20170922,200000,109990.000000,109990.000000,108810.000000,108810.000000,2.000000
RIZ8 [SPBFUT],240,20170925,200000,110570.000000,111150.000000,110570.000000,110580.000000,16.000000
RIZ8 [SPBFUT],240,20170926,160000,110500.000000,110500.000000,110500.000000,110500.000000,1.000000
RIZ8 [SPBFUT],240,20170926,200000,110110.000000,110600.000000,110110.000000,110600.000000,2.000000
RIZ8 [SPBFUT],240,20170927,120000,110210.000000,110210.000000,110210.000000,110210.000000,1.000000
RIZ8 [SPBFUT],240,20170928,080000,109880.000000,110220.000000,108700.000000,108700.000000,74.000000
RIZ8 [SPBFUT],240,20170928,160000,110550.000000,110550.000000,110550.000000,110550.000000,1.000000
RIZ8 [SPBFUT],240,20171003,120000,110500.000000,110500.000000,110500.000000,110500.000000,2.000000
RIZ8 [SPBFUT],240,20171004,200000,110850.000000,111400.000000,110850.000000,111400.000000,2.000000
RIZ8 [SPBFUT],240,20171005,200000,111610.000000,112610.000000,111610.000000,112610.000000,2.000000
RIZ8 [SPBFUT],240,20171006,080000,112470.000000,112600.000000,111420.000000,111420.000000,72.000000
RIZ8 [SPBFUT],240,20171006,160000,111420.000000,111420.000000,111420.000000,111420.000000,1.000000
RIZ8 [SPBFUT],240,20171009,160000,110770.000000,110770.000000,110770.000000,110770.000000,2.000000
RIZ8 [SPBFUT],240,20171012,120000,112000.000000,112000.000000,112000.000000,112000.000000,2.000000
RIZ8 [SPBFUT],240,20171016,120000,113800.000000,113800.000000,113800.000000,113800.000000,1.000000
RIZ8 [SPBFUT],240,20171016,160000,113330.000000,113330.000000,113330.000000,113330.000000,1.000000
RIZ8 [SPBFUT],240,20171017,080000,113450.000000,113550.000000,112290.000000,112290.000000,74.000000
RIZ8 [SPBFUT],240,20171017,160000,112250.000000,112250.000000,112250.000000,112250.000000,1.000000
RIZ8 [SPBFUT],240,20171017,200000,112630.000000,112630.000000,112620.000000,112620.000000,2.000000
RIZ8 [SPBFUT],240,20171019,080000,112710.000000,112710.000000,112710.000000,112710.000000,1.000000
RIZ8 [SPBFUT],240,20171019,120000,111250.000000,111250.000000,111020.000000,111020.000000,3.000000
RIZ8 [SPBFUT],240,20171023,080000,112360.000000,112360.000000,112360.000000,112360.000000,1.000000
RIZ8 [SPBFUT],240,20171024,160000,111530.000000,111530.000000,111530.000000,111530.000000,1.000000
RIZ8 [SPBFUT],240,20171025,160000,109800.000000,109800.000000,109800.000000,109800.000000,1.000000
RIZ8 [SPBFUT],240,20171025,200000,109740.000000,109740.000000,109740.000000,109740.000000,1.000000
RIZ8 [SPBFUT],240,20171027,120000,108950.000000,108950.000000,108950.000000,108950.000000,1.000000
RIZ8 [SPBFUT],240,20171030,080000,110230.000000,110230.000000,110030.000000,110030.000000,2.000000
RIZ8 [SPBFUT],240,20171030,120000,111410.000000,111410.000000,111410.000000,111410.000000,2.000000
RIZ8 [SPBFUT],240,20171030,200000,110400.000000,110700.000000,110400.000000,110700.000000,4.000000
RIZ8 [SPBFUT],240,20171102,200000,109980.000000,110370.000000,109980.000000,110370.000000,2.000000
RIZ8 [SPBFUT],240,20171103,080000,109530.000000,110350.000000,109530.000000,110350.000000,2.000000
RIZ8 [SPBFUT],240,20171103,200000,109200.000000,109580.000000,109200.000000,109580.000000,8.000000
RIZ8 [SPBFUT],240,20171107,080000,112500.000000,112500.000000,112500.000000,112500.000000,3.000000
RIZ8 [SPBFUT],240,20171107,120000,112000.000000,112890.000000,112000.000000,112890.000000,5.000000
RIZ8 [SPBFUT],240,20171107,160000,113170.000000,113170.000000,113170.000000,113170.000000,1.000000
RIZ8 [SPBFUT],240,20171107,200000,112190.000000,112190.000000,112190.000000,112190.000000,1.000000
RIZ8 [SPBFUT],240,20171108,080000,112930.000000,113200.000000,111700.000000,112930.000000,75.000000
RIZ8 [SPBFUT],240,20171108,120000,113430.000000,113490.000000,113400.000000,113490.000000,6.000000
RIZ8 [SPBFUT],240,20171109,080000,112600.000000,112600.000000,112600.000000,112600.000000,1.000000
RIZ8 [SPBFUT],240,20171109,120000,113070.000000,113070.000000,113070.000000,113070.000000,1.000000
RIZ8 [SPBFUT],240,20171109,160000,113300.000000,113860.000000,113300.000000,113860.000000,2.000000
RIZ8 [SPBFUT],240,20171109,200000,113670.000000,113670.000000,113670.000000,113670.000000,1.000000
RIZ8 [SPBFUT],240,20171113,120000,113750.000000,113750.000000,113500.000000,113500.000000,5.000000
RIZ8 [SPBFUT],240,20171113,160000,113270.000000,113270.000000,113270.000000,113270.000000,1.000000
RIZ8 [SPBFUT],240,20171117,160000,111930.000000,111930.000000,109840.000000,111690.000000,3.000000
RIZ8 [SPBFUT],240,20171117,200000,110800.000000,112200.000000,110800.000000,112000.000000,12.000000
RIZ8 [SPBFUT],240,20171121,120000,112280.000000,112280.000000,112280.000000,112280.000000,1.000000
RIZ8 [SPBFUT],240,20171121,160000,112120.000000,112120.000000,112120.000000,112120.000000,1.000000
RIZ8 [SPBFUT],240,20171122,160000,113550.000000,113680.000000,113550.000000,113680.000000,2.000000
RIZ8 [SPBFUT],240,20171123,080000,113200.000000,113200.000000,113200.000000,113200.000000,1.000000
RIZ8 [SPBFUT],240,20171124,080000,113500.000000,113500.000000,113500.000000,113500.000000,3.000000
RIZ8 [SPBFUT],240,20171129,120000,112980.000000,112980.000000,112980.000000,112980.000000,1.000000
RIZ8 [SPBFUT],240,20171201,080000,111190.000000,111600.000000,109920.000000,109920.000000,30.000000
RIZ8 [SPBFUT],240,20171201,120000,110410.000000,110410.000000,110410.000000,110410.000000,1.000000
RIZ8 [SPBFUT],240,20171201,160000,110860.000000,111100.000000,110860.000000,111100.000000,5.000000
RIZ8 [SPBFUT],240,20171201,200000,109760.000000,109760.000000,109760.000000,109760.000000,1.000000
RIZ8 [SPBFUT],240,20171204,120000,110840.000000,110840.000000,110840.000000,110840.000000,1.000000
RIZ8 [SPBFUT],240,20171204,160000,111000.000000,111050.000000,111000.000000,111050.000000,2.000000
RIZ8 [SPBFUT],240,20171205,160000,111000.000000,111000.000000,110150.000000,110150.000000,4.000000
RIZ8 [SPBFUT],240,20171205,200000,110650.000000,111000.000000,110650.000000,111000.000000,2.000000
RIZ8 [SPBFUT],240,20171206,080000,111390.000000,111970.000000,111390.000000,111970.000000,3.000000
RIZ8 [SPBFUT],240,20171208,120000,109770.000000,109770.000000,109570.000000,109570.000000,2.000000
RIZ8 [SPBFUT],240,20171211,120000,111530.000000,112410.000000,111530.000000,112410.000000,5.000000
RIZ8 [SPBFUT],240,20171212,080000,112630.000000,112630.000000,112600.000000,112600.000000,2.000000
RIZ8 [SPBFUT],240,20171212,120000,112390.000000,112390.000000,112210.000000,112210.000000,3.000000
RIZ8 [SPBFUT],240,20171212,200000,111450.000000,113000.000000,111450.000000,113000.000000,2.000000
RIZ8 [SPBFUT],240,20171214,200000,112210.000000,112210.000000,112210.000000,112210.000000,1.000000
RIZ8 [SPBFUT],240,20171215,080000,112930.000000,112930.000000,111930.000000,111930.000000,3.000000
RIZ8 [SPBFUT],240,20171218,080000,113570.000000,113570.000000,113570.000000,113570.000000,1.000000
RIZ8 [SPBFUT],240,20171219,160000,111490.000000,111490.000000,111490.000000,111490.000000,1.000000
RIZ8 [SPBFUT],240,20171220,080000,111810.000000,111810.000000,111810.000000,111810.000000,1.000000
RIZ8 [SPBFUT],240,20171220,200000,111200.000000,111200.000000,111200.000000,111200.000000,5.000000
RIZ8 [SPBFUT],240,20171221,080000,112000.000000,112100.000000,112000.000000,112100.000000,5.000000
RIZ8 [SPBFUT],240,20171222,080000,112000.000000,112000.000000,112000.000000,112000.000000,2.000000
RIZ8 [SPBFUT],240,20171222,160000,111900.000000,111900.000000,111900.000000,111900.000000,1.000000
RIZ8 [SPBFUT],240,20171226,120000,112500.000000,112500.000000,112500.000000,112500.000000,1.000000
RIZ8 [SPBFUT],240,20171226,160000,112500.000000,112850.000000,112230.000000,112230.000000,7.000000
RIZ8 [SPBFUT],240,20171229,160000,113000.000000,113000.000000,113000.000000,113000.000000,2.000000
RIZ8 [SPBFUT],240,20180103,080000,113670.000000,115990.000000,113430.000000,113430.000000,5.000000
RIZ8 [SPBFUT],240,20180104,120000,116980.000000,118000.000000,116950.000000,118000.000000,7.000000
RIZ8 [SPBFUT],240,20180109,120000,121580.000000,121580.000000,121580.000000,121580.000000,1.000000
RIZ8 [SPBFUT],240,20180110,120000,120140.000000,121500.000000,120000.000000,121500.000000,4.000000
RIZ8 [SPBFUT],240,20180111,120000,121500.000000,121500.000000,121500.000000,121500.000000,1.000000
RIZ8 [SPBFUT],240,20180112,120000,123980.000000,123980.000000,123980.000000,123980.000000,2.000000
RIZ8 [SPBFUT],240,20180115,120000,125310.000000,125310.000000,125310.000000,125310.000000,1.000000
RIZ8 [SPBFUT],240,20180116,120000,122360.000000,122360.000000,122360.000000,122360.000000,1.000000
RIZ8 [SPBFUT],240,20180117,200000,124780.000000,124950.000000,124780.000000,124950.000000,2.000000
RIZ8 [SPBFUT],240,20180118,120000,125270.000000,125270.000000,125270.000000,125270.000000,1.000000
RIZ8 [SPBFUT],240,20180118,160000,125850.000000,125850.000000,125850.000000,125850.000000,1.000000
RIZ8 [SPBFUT],240,20180122,120000,126500.000000,126500.000000,126500.000000,126500.000000,1.000000
RIZ8 [SPBFUT],240,20180125,080000,128590.000000,128700.000000,128280.000000,128280.000000,3.000000
RIZ8 [SPBFUT],240,20180125,160000,129110.000000,129110.000000,129110.000000,129110.000000,1.000000
RIZ8 [SPBFUT],240,20180129,120000,127320.000000,127320.000000,127160.000000,127160.000000,2.000000
RIZ8 [SPBFUT],240,20180130,120000,127220.000000,127220.000000,127220.000000,127220.000000,1.000000
RIZ8 [SPBFUT],240,20180131,200000,126090.000000,126090.000000,126090.000000,126090.000000,1.000000
RIZ8 [SPBFUT],240,20180201,200000,127620.000000,127620.000000,127620.000000,127620.000000,1.000000
RIZ8 [SPBFUT],240,20180202,160000,125640.000000,125640.000000,125640.000000,125640.000000,1.000000
RIZ8 [SPBFUT],240,20180202,200000,125030.000000,125030.000000,125030.000000,125030.000000,1.000000
RIZ8 [SPBFUT],240,20180206,080000,121510.000000,121510.000000,121490.000000,121490.000000,2.000000
RIZ8 [SPBFUT],240,20180206,120000,122210.000000,122210.000000,121610.000000,121610.000000,2.000000
RIZ8 [SPBFUT],240,20180208,120000,119760.000000,119760.000000,119760.000000,119760.000000,1.000000
RIZ8 [SPBFUT],240,20180208,160000,119570.000000,119570.000000,119570.000000,119570.000000,1.000000
RIZ8 [SPBFUT],240,20180209,080000,117280.000000,117430.000000,117280.000000,117410.000000,3.000000
RIZ8 [SPBFUT],240,20180209,200000,114830.000000,114830.000000,114110.000000,114110.000000,2.000000
RIZ8 [SPBFUT],240,20180220,200000,125050.000000,125050.000000,125050.000000,125050.000000,1.000000
RIZ8 [SPBFUT],240,20180222,200000,129460.000000,129610.000000,129460.000000,129610.000000,2.000000
RIZ8 [SPBFUT],240,20180226,080000,132290.000000,132300.000000,132290.000000,132300.000000,3.000000
RIZ8 [SPBFUT],240,20180226,160000,131230.000000,131380.000000,131230.000000,131380.000000,2.000000
RIZ8 [SPBFUT],240,20180228,120000,128090.000000,128180.000000,127570.000000,127570.000000,3.000000
RIZ8 [SPBFUT],240,20180228,160000,127970.000000,127970.000000,126730.000000,126730.000000,11.000000
RIZ8 [SPBFUT],240,20180228,200000,126340.000000,126340.000000,126340.000000,126340.000000,1.000000
RIZ8 [SPBFUT],240,20180301,120000,125530.000000,125530.000000,125530.000000,125530.000000,1.000000
RIZ8 [SPBFUT],240,20180301,160000,125950.000000,125950.000000,125950.000000,125950.000000,1.000000
RIZ8 [SPBFUT],240,20180305,120000,126970.000000,126970.000000,126970.000000,126970.000000,1.000000
RIZ8 [SPBFUT],240,20180305,160000,126140.000000,126140.000000,126140.000000,126140.000000,1.000000
RIZ8 [SPBFUT],240,20180306,080000,127440.000000,127650.000000,127440.000000,127650.000000,2.000000
RIZ8 [SPBFUT],240,20180307,120000,124300.000000,124300.000000,124300.000000,124300.000000,1.000000
RIZ8 [SPBFUT],240,20180309,080000,124610.000000,124610.000000,124610.000000,124610.000000,1.000000
RIZ8 [SPBFUT],240,20180309,200000,127320.000000,127320.000000,127320.000000,127320.000000,1.000000
RIZ8 [SPBFUT],240,20180312,120000,127000.000000,127000.000000,127000.000000,127000.000000,1.000000
RIZ8 [SPBFUT],240,20180314,120000,126000.000000,126000.000000,126000.000000,126000.000000,1.000000
RIZ8 [SPBFUT],240,20180314,160000,124440.000000,124440.000000,124320.000000,124320.000000,2.000000
RIZ8 [SPBFUT],240,20180314,200000,124090.000000,124090.000000,124090.000000,124090.000000,1.000000
RIZ8 [SPBFUT],240,20180315,080000,124000.000000,124000.000000,124000.000000,124000.000000,1.000000
RIZ8 [SPBFUT],240,20180315,160000,123240.000000,123240.000000,123240.000000,123240.000000,1.000000
RIZ8 [SPBFUT],240,20180316,080000,122040.000000,122040.000000,122040.000000,122040.000000,1.000000
RIZ8 [SPBFUT],240,20180316,120000,123730.000000,123730.000000,123730.000000,123730.000000,1.000000
RIZ8 [SPBFUT],240,20180316,160000,123550.000000,123550.000000,123000.000000,123410.000000,18.000000
RIZ8 [SPBFUT],240,20180319,080000,124000.000000,125150.000000,123130.000000,123130.000000,4.000000
RIZ8 [SPBFUT],240,20180319,120000,123050.000000,123050.000000,123050.000000,123050.000000,3.000000
RIZ8 [SPBFUT],240,20180319,160000,122010.000000,122390.000000,122000.000000,122000.000000,5.000000
RIZ8 [SPBFUT],240,20180320,080000,122400.000000,122400.000000,121750.000000,121750.000000,2.000000
RIZ8 [SPBFUT],240,20180320,120000,122000.000000,122300.000000,122000.000000,122300.000000,2.000000
RIZ8 [SPBFUT],240,20180320,160000,122600.000000,122600.000000,122600.000000,122600.000000,1.000000
RIZ8 [SPBFUT],240,20180321,080000,124180.000000,124200.000000,124180.000000,124200.000000,2.000000
RIZ8 [SPBFUT],240,20180321,160000,123960.000000,125220.000000,123950.000000,125220.000000,3.000000
RIZ8 [SPBFUT],240,20180321,200000,125800.000000,125850.000000,125500.000000,125850.000000,4.000000
RIZ8 [SPBFUT],240,20180322,080000,125350.000000,125350.000000,125350.000000,125350.000000,1.000000
RIZ8 [SPBFUT],240,20180322,120000,125200.000000,125200.000000,124500.000000,124500.000000,3.000000
RIZ8 [SPBFUT],240,20180323,120000,123000.000000,123000.000000,123000.000000,123000.000000,5.000000
RIZ8 [SPBFUT],240,20180323,200000,123720.000000,123880.000000,123720.000000,123880.000000,2.000000
RIZ8 [SPBFUT],240,20180326,120000,123520.000000,123520.000000,123520.000000,123520.000000,1.000000
RIZ8 [SPBFUT],240,20180326,160000,122090.000000,122090.000000,121530.000000,121530.000000,2.000000
RIZ8 [SPBFUT],240,20180327,080000,121930.000000,121930.000000,121930.000000,121930.000000,1.000000
RIZ8 [SPBFUT],240,20180329,120000,121600.000000,121600.000000,121600.000000,121600.000000,1.000000
RIZ8 [SPBFUT],240,20180329,160000,121850.000000,122300.000000,121850.000000,122300.000000,2.000000
RIZ8 [SPBFUT],240,20180330,200000,122730.000000,122730.000000,122310.000000,122310.000000,2.000000
RIZ8 [SPBFUT],240,20180402,120000,123890.000000,123890.000000,122700.000000,122700.000000,3.000000
RIZ8 [SPBFUT],240,20180402,160000,122310.000000,122310.000000,121300.000000,121300.000000,4.000000
RIZ8 [SPBFUT],240,20180404,120000,120500.000000,121500.000000,120340.000000,120890.000000,8.000000
RIZ8 [SPBFUT],240,20180404,160000,120410.000000,120870.000000,120410.000000,120870.000000,4.000000
RIZ8 [SPBFUT],240,20180404,200000,122620.000000,122620.000000,122500.000000,122500.000000,2.000000
RIZ8 [SPBFUT],240,20180405,120000,122800.000000,122800.000000,122800.000000,122800.000000,1.000000
RIZ8 [SPBFUT],240,20180406,080000,122610.000000,122610.000000,122610.000000,122610.000000,1.000000
RIZ8 [SPBFUT],240,20180406,160000,121200.000000,121200.000000,121200.000000,121200.000000,2.000000
RIZ8 [SPBFUT],240,20180406,200000,120740.000000,120740.000000,120740.000000,120740.000000,1.000000
RIZ8 [SPBFUT],240,20180409,080000,120030.000000,120030.000000,117000.000000,117000.000000,11.000000
RIZ8 [SPBFUT],240,20180409,120000,116160.000000,116160.000000,109640.000000,109700.000000,20.000000
RIZ8 [SPBFUT],240,20180409,160000,107740.000000,107910.000000,107740.000000,107880.000000,3.000000
RIZ8 [SPBFUT],240,20180409,200000,106580.000000,106580.000000,106400.000000,106400.000000,3.000000
RIZ8 [SPBFUT],240,20180410,080000,108710.000000,108710.000000,100540.000000,100540.000000,4.000000
RIZ8 [SPBFUT],240,20180410,120000,105390.000000,106700.000000,105390.000000,106500.000000,3.000000
RIZ8 [SPBFUT],240,20180411,080000,105590.000000,105590.000000,105590.000000,105590.000000,1.000000
RIZ8 [SPBFUT],240,20180411,120000,107410.000000,107410.000000,104000.000000,104000.000000,6.000000
RIZ8 [SPBFUT],240,20180411,160000,108510.000000,108510.000000,108510.000000,108510.000000,1.000000
RIZ8 [SPBFUT],240,20180411,200000,108370.000000,108370.000000,108370.000000,108370.000000,1.000000
RIZ8 [SPBFUT],240,20180413,120000,109110.000000,109110.000000,109110.000000,109110.000000,1.000000
RIZ8 [SPBFUT],240,20180413,160000,108550.000000,108550.000000,108550.000000,108550.000000,1.000000
RIZ8 [SPBFUT],240,20180416,080000,107700.000000,108250.000000,107700.000000,108250.000000,3.000000
RIZ8 [SPBFUT],240,20180416,120000,107100.000000,107100.000000,107100.000000,107100.000000,1.000000
RIZ8 [SPBFUT],240,20180416,160000,107000.000000,107000.000000,107000.000000,107000.000000,34.000000
RIZ8 [SPBFUT],240,20180418,080000,111570.000000,112000.000000,111570.000000,112000.000000,3.000000
RIZ8 [SPBFUT],240,20180418,120000,113290.000000,113290.000000,113290.000000,113290.000000,1.000000
RIZ8 [SPBFUT],240,20180420,120000,112480.000000,112480.000000,112480.000000,112480.000000,2.000000
RIZ8 [SPBFUT],240,20180420,200000,111030.000000,111030.000000,111030.000000,111030.000000,1.000000
RIZ8 [SPBFUT],240,20180423,120000,110110.000000,110110.000000,110110.000000,110110.000000,1.000000
RIZ8 [SPBFUT],240,20180423,160000,112450.000000,113170.000000,109090.000000,111360.000000,7.000000
RIZ8 [SPBFUT],240,20180423,200000,111290.000000,111290.000000,111290.000000,111290.000000,1.000000
RIZ8 [SPBFUT],240,20180424,080000,112700.000000,113130.000000,112700.000000,113130.000000,2.000000
RIZ8 [SPBFUT],240,20180424,160000,112630.000000,112630.000000,112630.000000,112630.000000,1.000000
RIZ8 [SPBFUT],240,20180427,080000,113260.000000,113260.000000,113260.000000,113260.000000,1.000000
RIZ8 [SPBFUT],240,20180427,120000,113250.000000,113250.000000,113250.000000,113250.000000,1.000000
RIZ8 [SPBFUT],240,20180427,160000,114200.000000,114200.000000,114200.000000,114200.000000,1.000000
RIZ8 [SPBFUT],240,20180428,120000,114260.000000,115040.000000,114260.000000,115040.000000,2.000000
RIZ8 [SPBFUT],240,20180428,160000,114200.000000,114200.000000,114200.000000,114200.000000,1.000000
RIZ8 [SPBFUT],240,20180430,080000,114400.000000,114400.000000,114400.000000,114400.000000,1.000000
RIZ8 [SPBFUT],240,20180502,120000,112150.000000,112150.000000,112000.000000,112000.000000,2.000000
RIZ8 [SPBFUT],240,20180502,160000,112020.000000,112020.000000,111750.000000,111750.000000,2.000000
RIZ8 [SPBFUT],240,20180503,120000,112700.000000,113090.000000,112700.000000,113090.000000,6.000000
RIZ8 [SPBFUT],240,20180503,160000,111610.000000,111610.000000,111610.000000,111610.000000,2.000000
RIZ8 [SPBFUT],240,20180503,200000,112340.000000,112340.000000,112200.000000,112200.000000,2.000000
RIZ8 [SPBFUT],240,20180504,080000,111520.000000,111520.000000,111520.000000,111520.000000,1.000000
RIZ8 [SPBFUT],240,20180504,160000,112550.000000,113180.000000,112550.000000,113010.000000,4.000000
RIZ8 [SPBFUT],240,20180504,200000,113300.000000,113300.000000,113300.000000,113300.000000,1.000000
RIZ8 [SPBFUT],240,20180507,080000,114730.000000,114760.000000,113990.000000,113990.000000,11.000000
RIZ8 [SPBFUT],240,20180507,200000,111950.000000,111950.000000,111950.000000,111950.000000,1.000000
RIZ8 [SPBFUT],240,20180508,080000,111850.000000,111850.000000,111550.000000,111550.000000,3.000000
RIZ8 [SPBFUT],240,20180508,200000,112660.000000,112730.000000,112660.000000,112730.000000,2.000000
RIZ8 [SPBFUT],240,20180510,080000,113990.000000,114360.000000,113990.000000,114000.000000,3.000000
RIZ8 [SPBFUT],240,20180510,160000,114780.000000,115420.000000,114780.000000,115420.000000,2.000000
RIZ8 [SPBFUT],240,20180511,120000,117490.000000,117500.000000,117490.000000,117500.000000,6.000000
RIZ8 [SPBFUT],240,20180514,120000,116470.000000,116470.000000,116470.000000,116470.000000,1.000000
RIZ8 [SPBFUT],240,20180514,160000,117920.000000,119300.000000,117160.000000,117160.000000,26.000000
RIZ8 [SPBFUT],240,20180515,080000,117300.000000,117300.000000,116410.000000,116410.000000,25.000000
RIZ8 [SPBFUT],240,20180517,120000,115740.000000,115740.000000,115250.000000,115250.000000,10.000000
RIZ8 [SPBFUT],240,20180517,160000,116810.000000,116810.000000,116810.000000,116810.000000,1.000000
