<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RIZ8 [SPBFUT],30,20171024,190000,111530.000000,111530.000000,111530.000000,111530.000000,1.000000
RIZ8 [SPBFUT],30,20171025,180000,109800.000000,109800.000000,109800.000000,109800.000000,1.000000
RIZ8 [SPBFUT],30,20171025,230000,109740.000000,109740.000000,109740.000000,109740.000000,1.000000
RIZ8 [SPBFUT],30,20171027,133000,108950.000000,108950.000000,108950.000000,108950.000000,1.000000
RIZ8 [SPBFUT],30,20171030,113000,110230.000000,110230.000000,110030.000000,110030.000000,2.000000
RIZ8 [SPBFUT],30,20171030,150000,111410.000000,111410.000000,111410.000000,111410.000000,2.000000
RIZ8 [SPBFUT],30,20171030,230000,110400.000000,110700.000000,110400.000000,110700.000000,4.000000
RIZ8 [SPBFUT],30,20171102,233000,109980.000000,110370.000000,109980.000000,110370.000000,2.000000
RIZ8 [SPBFUT],30,20171103,103000,109530.000000,110350.000000,109530.000000,110350.000000,2.000000
RIZ8 [SPBFUT],30,20171103,230000,109200.000000,109580.000000,109200.000000,109580.000000,8.000000
RIZ8 [SPBFUT],30,20171107,100000,112500.000000,112500.000000,112500.000000,112500.000000,3.000000
RIZ8 [SPBFUT],30,20171107,140000,112000.000000,112000.000000,112000.000000,112000.000000,1.000000
RIZ8 [SPBFUT],30,20171107,143000,112000.000000,112000.000000,112000.000000,112000.000000,2.000000
RIZ8 [SPBFUT],30,20171107,153000,112770.000000,112890.000000,112770.000000,112890.000000,2.000000
RIZ8 [SPBFUT],30,20171107,160000,113170.000000,113170.000000,113170.000000,113170.000000,1.000000
RIZ8 [SPBFUT],30,20171107,203000,112190.000000,112190.000000,112190.000000,112190.000000,1.000000
RIZ8 [SPBFUT],30,20171108,100000,112930.000000,113200.000000,111700.000000,111800.000000,74.000000
RIZ8 [SPBFUT],30,20171108,110000,112930.000000,112930.000000,112930.000000,112930.000000,1.000000
RIZ8 [SPBFUT],30,20171108,120000,113430.000000,113440.000000,113400.000000,113400.000000,5.000000
RIZ8 [SPBFUT],30,20171108,130000,113490.000000,113490.000000,113490.000000,113490.000000,1.000000
RIZ8 [SPBFUT],30,20171109,103000,112600.000000,112600.000000,112600.000000,112600.000000,1.000000
RIZ8 [SPBFUT],30,20171109,150000,113070.000000,113070.000000,113070.000000,113070.000000,1.000000
RIZ8 [SPBFUT],30,20171109,170000,113300.000000,113300.000000,113300.000000,113300.000000,1.000000
RIZ8 [SPBFUT],30,20171109,190000,113860.000000,113860.000000,113860.000000,113860.000000,1.000000
RIZ8 [SPBFUT],30,20171109,200000,113670.000000,113670.000000,113670.000000,113670.000000,1.000000
RIZ8 [SPBFUT],30,20171113,133000,113750.000000,113750.000000,113660.000000,113660.000000,4.000000
RIZ8 [SPBFUT],30,20171113,150000,113500.000000,113500.000000,113500.000000,113500.000000,1.000000
RIZ8 [SPBFUT],30,20171113,180000,113270.000000,113270.000000,113270.000000,113270.000000,1.000000
RIZ8 [SPBFUT],30,20171117,163000,111930.000000,111930.000000,109840.000000,109840.000000,2.000000
RIZ8 [SPBFUT],30,20171117,170000,111690.000000,111690.000000,111690.000000,111690.000000,1.000000
RIZ8 [SPBFUT],30,20171117,223000,110800.000000,112200.000000,110800.000000,112050.000000,8.000000
RIZ8 [SPBFUT],30,20171117,230000,110840.000000,112000.000000,110840.000000,112000.000000,4.000000
RIZ8 [SPBFUT],30,20171121,153000,112280.000000,112280.000000,112280.000000,112280.000000,1.000000
RIZ8 [SPBFUT],30,20171121,173000,112120.000000,112120.000000,112120.000000,112120.000000,1.000000
RIZ8 [SPBFUT],30,20171122,170000,113550.000000,113680.000000,113550.000000,113680.000000,2.000000
RIZ8 [SPBFUT],30,20171123,100000,113200.000000,113200.000000,113200.000000,113200.000000,1.000000
RIZ8 [SPBFUT],30,20171124,110000,113500.000000,113500.000000,113500.000000,113500.000000,3.000000
RIZ8 [SPBFUT],30,20171129,123000,112980.000000,112980.000000,112980.000000,112980.000000,1.000000
RIZ8 [SPBFUT],30,20171201,110000,111190.000000,111600.000000,111190.000000,111600.000000,15.000000
RIZ8 [SPBFUT],30,20171201,113000,110710.000000,110710.000000,109920.000000,109920.000000,15.000000
RIZ8 [SPBFUT],30,20171201,133000,110410.000000,110410.000000,110410.000000,110410.000000,1.000000
RIZ8 [SPBFUT],30,20171201,170000,110860.000000,111000.000000,110860.000000,111000.000000,3.000000
RIZ8 [SPBFUT],30,20171201,180000,111090.000000,111100.000000,111090.000000,111100.000000,2.000000
RIZ8 [SPBFUT],30,20171201,223000,109760.000000,109760.000000,109760.000000,109760.000000,1.000000
RIZ8 [SPBFUT],30,20171204,143000,110840.000000,110840.000000,110840.000000,110840.000000,1.000000
RIZ8 [SPBFUT],30,20171204,160000,111000.000000,111000.000000,111000.000000,111000.000000,1.000000
RIZ8 [SPBFUT],30,20171204,173000,111050.000000,111050.000000,111050.000000,111050.000000,1.000000
RIZ8 [SPBFUT],30,20171205,180000,111000.000000,111000.000000,111000.000000,111000.000000,1.000000
RIZ8 [SPBFUT],30,20171205,193000,110780.000000,110780.000000,110150.000000,110150.000000,3.000000
RIZ8 [SPBFUT],30,20171205,223000,110650.000000,111000.000000,110650.000000,111000.000000,2.000000
RIZ8 [SPBFUT],30,20171206,100000,111390.000000,111970.000000,111390.000000,111970.000000,3.000000
RIZ8 [SPBFUT],30,20171208,120000,109770.000000,109770.000000,109770.000000,109770.000000,1.000000
RIZ8 [SPBFUT],30,20171208,140000,109570.000000,109570.000000,109570.000000,109570.000000,1.000000
RIZ8 [SPBFUT],30,20171211,153000,111530.000000,112410.000000,111530.000000,112410.000000,5.000000
RIZ8 [SPBFUT],30,20171212,100000,112630.000000,112630.000000,112600.000000,112600.000000,2.000000
RIZ8 [SPBFUT],30,20171212,120000,112390.000000,112390.000000,112210.000000,112210.000000,3.000000
RIZ8 [SPBFUT],30,20171212,223000,111450.000000,113000.000000,111450.000000,113000.000000,2.000000
RIZ8 [SPBFUT],30,20171214,230000,112210.000000,112210.000000,112210.000000,112210.000000,1.000000
RIZ8 [SPBFUT],30,20171215,103000,112930.000000,112930.000000,112880.000000,112880.000000,2.000000
RIZ8 [SPBFUT],30,20171215,110000,111930.000000,111930.000000,111930.000000,111930.000000,1.000000
RIZ8 [SPBFUT],30,20171218,113000,113570.000000,113570.000000,113570.000000,113570.000000,1.000000
RIZ8 [SPBFUT],30,20171219,193000,111490.000000,111490.000000,111490.000000,111490.000000,1.000000
RIZ8 [SPBFUT],30,20171220,110000,111810.000000,111810.000000,111810.000000,111810.000000,1.000000
RIZ8 [SPBFUT],30,20171220,233000,111200.000000,111200.000000,111200.000000,111200.000000,5.000000
RIZ8 [SPBFUT],30,20171221,100000,112000.000000,112100.000000,112000.000000,112100.000000,5.000000
RIZ8 [SPBFUT],30,20171222,110000,112000.000000,112000.000000,112000.000000,112000.000000,1.000000
RIZ8 [SPBFUT],30,20171222,113000,112000.000000,112000.000000,112000.000000,112000.000000,1.000000
RIZ8 [SPBFUT],30,20171222,183000,111900.000000,111900.000000,111900.000000,111900.000000,1.000000
RIZ8 [SPBFUT],30,20171226,120000,112500.000000,112500.000000,112500.000000,112500.000000,1.000000
RIZ8 [SPBFUT],30,20171226,180000,112500.000000,112850.000000,112500.000000,112850.000000,4.000000
RIZ8 [SPBFUT],30,20171226,183000,112320.000000,112320.000000,112230.000000,112230.000000,3.000000
RIZ8 [SPBFUT],30,20171229,183000,113000.000000,113000.000000,113000.000000,113000.000000,2.000000
RIZ8 [SPBFUT],30,20180103,100000,113670.000000,115990.000000,113430.000000,113430.000000,5.000000
RIZ8 [SPBFUT],30,20180104,140000,116980.000000,116980.000000,116980.000000,116980.000000,1.000000
RIZ8 [SPBFUT],30,20180104,143000,117030.000000,117030.000000,116950.000000,116950.000000,2.000000
RIZ8 [SPBFUT],30,20180104,153000,118000.000000,118000.000000,118000.000000,118000.000000,4.000000
RIZ8 [SPBFUT],30,20180109,123000,121580.000000,121580.000000,121580.000000,121580.000000,1.000000
RIZ8 [SPBFUT],30,20180110,150000,120140.000000,121500.000000,120000.000000,121500.000000,4.000000
RIZ8 [SPBFUT],30,20180111,130000,121500.000000,121500.000000,121500.000000,121500.000000,1.000000
RIZ8 [SPBFUT],30,20180112,140000,123980.000000,123980.000000,123980.000000,123980.000000,2.000000
RIZ8 [SPBFUT],30,20180115,123000,125310.000000,125310.000000,125310.000000,125310.000000,1.000000
RIZ8 [SPBFUT],30,20180116,140000,122360.000000,122360.000000,122360.000000,122360.000000,1.000000
RIZ8 [SPBFUT],30,20180117,200000,124780.000000,124950.000000,124780.000000,124950.000000,2.000000
RIZ8 [SPBFUT],30,20180118,143000,125270.000000,125270.000000,125270.000000,125270.000000,1.000000
RIZ8 [SPBFUT],30,20180118,160000,125850.000000,125850.000000,125850.000000,125850.000000,1.000000
RIZ8 [SPBFUT],30,20180122,150000,126500.000000,126500.000000,126500.000000,126500.000000,1.000000
RIZ8 [SPBFUT],30,20180125,103000,128590.000000,128590.000000,128590.000000,128590.000000,1.000000
RIZ8 [SPBFUT],30,20180125,110000,128700.000000,128700.000000,128700.000000,128700.000000,1.000000
RIZ8 [SPBFUT],30,20180125,113000,128280.000000,128280.000000,128280.000000,128280.000000,1.000000
RIZ8 [SPBFUT],30,20180125,170000,129110.000000,129110.000000,129110.000000,129110.000000,1.000000
RIZ8 [SPBFUT],30,20180129,123000,127320.000000,127320.000000,127160.000000,127160.000000,2.000000
RIZ8 [SPBFUT],30,20180130,120000,127220.000000,127220.000000,127220.000000,127220.000000,1.000000
RIZ8 [SPBFUT],30,20180131,220000,126090.000000,126090.000000,126090.000000,126090.000000,1.000000
RIZ8 [SPBFUT],30,20180201,230000,127620.000000,127620.000000,127620.000000,127620.000000,1.000000
RIZ8 [SPBFUT],30,20180202,170000,125640.000000,125640.000000,125640.000000,125640.000000,1.000000
RIZ8 [SPBFUT],30,20180202,223000,125030.000000,125030.000000,125030.000000,125030.000000,1.000000
RIZ8 [SPBFUT],30,20180206,103000,121510.000000,121510.000000,121490.000000,121490.000000,2.000000
RIZ8 [SPBFUT],30,20180206,133000,122210.000000,122210.000000,122210.000000,122210.000000,1.000000
RIZ8 [SPBFUT],30,20180206,150000,121610.000000,121610.000000,121610.000000,121610.000000,1.000000
RIZ8 [SPBFUT],30,20180208,153000,119760.000000,119760.000000,119760.000000,119760.000000,1.000000
RIZ8 [SPBFUT],30,20180208,180000,119570.000000,119570.000000,119570.000000,119570.000000,1.000000
RIZ8 [SPBFUT],30,20180209,110000,117280.000000,117280.000000,117280.000000,117280.000000,1.000000
RIZ8 [SPBFUT],30,20180209,113000,117430.000000,117430.000000,117410.000000,117410.000000,2.000000
RIZ8 [SPBFUT],30,20180209,210000,114830.000000,114830.000000,114830.000000,114830.000000,1.000000
RIZ8 [SPBFUT],30,20180209,213000,114110.000000,114110.000000,114110.000000,114110.000000,1.000000
RIZ8 [SPBFUT],30,20180220,230000,125050.000000,125050.000000,125050.000000,125050.000000,1.000000
RIZ8 [SPBFUT],30,20180222,200000,129460.000000,129610.000000,129460.000000,129610.000000,2.000000
RIZ8 [SPBFUT],30,20180226,103000,132290.000000,132300.000000,132290.000000,132300.000000,3.000000
RIZ8 [SPBFUT],30,20180226,173000,131230.000000,131380.000000,131230.000000,131380.000000,2.000000
RIZ8 [SPBFUT],30,20180228,133000,128090.000000,128180.000000,128090.000000,128180.000000,2.000000
RIZ8 [SPBFUT],30,20180228,150000,127570.000000,127570.000000,127570.000000,127570.000000,1.000000
RIZ8 [SPBFUT],30,20180228,160000,127970.000000,127970.000000,127030.000000,127030.000000,7.000000
RIZ8 [SPBFUT],30,20180228,190000,126840.000000,127460.000000,126730.000000,126730.000000,4.000000
RIZ8 [SPBFUT],30,20180228,233000,126340.000000,126340.000000,126340.000000,126340.000000,1.000000
RIZ8 [SPBFUT],30,20180301,143000,125530.000000,125530.000000,125530.000000,125530.000000,1.000000
RIZ8 [SPBFUT],30,20180301,183000,125950.000000,125950.000000,125950.000000,125950.000000,1.000000
RIZ8 [SPBFUT],30,20180305,140000,126970.000000,126970.000000,126970.000000,126970.000000,1.000000
RIZ8 [SPBFUT],30,20180305,183000,126140.000000,126140.000000,126140.000000,126140.000000,1.000000
RIZ8 [SPBFUT],30,20180306,110000,127440.000000,127440.000000,127440.000000,127440.000000,1.000000
RIZ8 [SPBFUT],30,20180306,113000,127650.000000,127650.000000,127650.000000,127650.000000,1.000000
RIZ8 [SPBFUT],30,20180307,153000,124300.000000,124300.000000,124300.000000,124300.000000,1.000000
RIZ8 [SPBFUT],30,20180309,103000,124610.000000,124610.000000,124610.000000,124610.000000,1.000000
RIZ8 [SPBFUT],30,20180309,220000,127320.000000,127320.000000,127320.000000,127320.000000,1.000000
RIZ8 [SPBFUT],30,20180312,153000,127000.000000,127000.000000,127000.000000,127000.000000,1.000000
RIZ8 [SPBFUT],30,20180314,143000,126000.000000,126000.000000,126000.000000,126000.000000,1.000000
RIZ8 [SPBFUT],30,20180314,180000,124440.000000,124440.000000,124440.000000,124440.000000,1.000000
RIZ8 [SPBFUT],30,20180314,190000,124320.000000,124320.000000,124320.000000,124320.000000,1.000000
RIZ8 [SPBFUT],30,20180314,200000,124090.000000,124090.000000,124090.000000,124090.000000,1.000000
RIZ8 [SPBFUT],30,20180315,110000,124000.000000,124000.000000,124000.000000,124000.000000,1.000000
RIZ8 [SPBFUT],30,20180315,180000,123240.000000,123240.000000,123240.000000,123240.000000,1.000000
RIZ8 [SPBFUT],30,20180316,110000,122040.000000,122040.000000,122040.000000,122040.000000,1.000000
RIZ8 [SPBFUT],30,20180316,153000,123730.000000,123730.000000,123730.000000,123730.000000,1.000000
RIZ8 [SPBFUT],30,20180316,160000,123550.000000,123550.000000,123550.000000,123550.000000,1.000000
RIZ8 [SPBFUT],30,20180316,163000,123500.000000,123500.000000,123000.000000,123110.000000,4.000000
RIZ8 [SPBFUT],30,20180316,170000,123250.000000,123250.000000,123040.000000,123180.000000,8.000000
RIZ8 [SPBFUT],30,20180316,173000,123330.000000,123330.000000,123330.000000,123330.000000,1.000000
RIZ8 [SPBFUT],30,20180316,180000,123450.000000,123450.000000,123450.000000,123450.000000,1.000000
RIZ8 [SPBFUT],30,20180316,190000,123410.000000,123410.000000,123410.000000,123410.000000,3.000000
RIZ8 [SPBFUT],30,20180319,100000,124000.000000,125150.000000,123130.000000,123130.000000,4.000000
RIZ8 [SPBFUT],30,20180319,120000,123050.000000,123050.000000,123050.000000,123050.000000,1.000000
RIZ8 [SPBFUT],30,20180319,123000,123050.000000,123050.000000,123050.000000,123050.000000,2.000000
RIZ8 [SPBFUT],30,20180319,160000,122010.000000,122010.000000,122010.000000,122010.000000,1.000000
RIZ8 [SPBFUT],30,20180319,173000,122390.000000,122390.000000,122360.000000,122360.000000,2.000000
RIZ8 [SPBFUT],30,20180319,183000,122020.000000,122020.000000,122000.000000,122000.000000,2.000000
RIZ8 [SPBFUT],30,20180320,100000,122400.000000,122400.000000,122400.000000,122400.000000,1.000000
RIZ8 [SPBFUT],30,20180320,113000,121750.000000,121750.000000,121750.000000,121750.000000,1.000000
RIZ8 [SPBFUT],30,20180320,130000,122000.000000,122000.000000,122000.000000,122000.000000,1.000000
RIZ8 [SPBFUT],30,20180320,143000,122300.000000,122300.000000,122300.000000,122300.000000,1.000000
RIZ8 [SPBFUT],30,20180320,173000,122600.000000,122600.000000,122600.000000,122600.000000,1.000000
RIZ8 [SPBFUT],30,20180321,110000,124180.000000,124200.000000,124180.000000,124200.000000,2.000000
RIZ8 [SPBFUT],30,20180321,160000,123960.000000,123960.000000,123950.000000,123950.000000,2.000000
RIZ8 [SPBFUT],30,20180321,190000,125220.000000,125220.000000,125220.000000,125220.000000,1.000000
RIZ8 [SPBFUT],30,20180321,210000,125800.000000,125800.000000,125500.000000,125500.000000,2.000000
RIZ8 [SPBFUT],30,20180321,220000,125800.000000,125850.000000,125800.000000,125850.000000,2.000000
RIZ8 [SPBFUT],30,20180322,110000,125350.000000,125350.000000,125350.000000,125350.000000,1.000000
RIZ8 [SPBFUT],30,20180322,123000,125200.000000,125200.000000,124800.000000,124800.000000,2.000000
RIZ8 [SPBFUT],30,20180322,153000,124500.000000,124500.000000,124500.000000,124500.000000,1.000000
RIZ8 [SPBFUT],30,20180323,123000,123000.000000,123000.000000,123000.000000,123000.000000,5.000000
