?Время	O	H	L	C	V	OI	Состояние
20.12.2018 10:00:00	108910	109350	108420	109320	12629	0	Finished
20.12.2018 10:05:00	109300	109400	109240	109350	4497	0	Finished
20.12.2018 10:10:00	109350	109550	109320	109340	6612	0	Finished
20.12.2018 10:15:00	109350	109380	109300	109360	3296	0	Finished
20.12.2018 10:20:00	109360	109520	109310	109480	3581	0	Finished
20.12.2018 10:25:00	109470	109600	109220	109260	8112	0	Finished
20.12.2018 10:30:00	109240	109400	109100	109220	7518	0	Finished
20.12.2018 10:35:00	109240	109380	109210	109340	3859	0	Finished
20.12.2018 10:40:00	109330	109510	109270	109490	4370	0	Finished
20.12.2018 10:45:00	109500	109550	109440	109530	3276	0	Finished
20.12.2018 10:50:00	109530	109540	109430	109470	2517	0	Finished
20.12.2018 10:55:00	109470	109470	109350	109390	2790	0	Finished
20.12.2018 11:00:00	109400	109400	109010	109110	6760	0	Finished
20.12.2018 11:05:00	109120	109410	109070	109330	5999	0	Finished
20.12.2018 11:10:00	109340	109480	109190	109270	7357	0	Finished
20.12.2018 11:15:00	109260	109330	109140	109140	4074	0	Finished
20.12.2018 11:20:00	109140	109150	108830	108890	8576	0	Finished
20.12.2018 11:25:00	108890	108920	108480	108610	14913	0	Finished
20.12.2018 11:30:00	108610	108940	108600	108870	7464	0	Finished
20.12.2018 11:35:00	108880	108920	108790	108910	3378	0	Finished
20.12.2018 11:40:00	108910	109280	108890	109250	6738	0	Finished
20.12.2018 11:45:00	109250	109290	109090	109210	4557	0	Finished
20.12.2018 11:50:00	109210	109220	109130	109140	2335	0	Finished
20.12.2018 11:55:00	109130	109140	108690	108940	8878	0	Finished
20.12.2018 12:00:00	108940	108980	108570	108690	9886	0	Finished
20.12.2018 12:05:00	108710	108950	108680	108940	4907	0	Finished
20.12.2018 12:10:00	108940	109130	108890	109100	4737	0	Finished
20.12.2018 12:15:00	109100	109130	109020	109090	2130	0	Finished
20.12.2018 12:20:00	109090	109370	109080	109330	4607	0	Finished
20.12.2018 12:25:00	109320	109460	109300	109370	5876	0	Finished
20.12.2018 12:30:00	109370	109410	109210	109210	2934	0	Finished
20.12.2018 12:35:00	109220	109500	109190	109490	3575	0	Finished
20.12.2018 12:40:00	109490	109620	109420	109550	3732	0	Finished
