?Время	O	H	L	C	V	OI	Состояние
18.12.2017 10:00:00	114200	115380	114200	115290	65759	0	Finished
18.12.2017 11:00:00	115300	115530	115150	115230	42996	0	Finished
18.12.2017 12:00:00	115220	115340	114980	115020	27203	0	Finished
18.12.2017 13:00:00	115030	115070	114720	114770	26769	0	Finished
18.12.2017 14:00:00	114750	114780	114440	114530	25142	0	Finished
18.12.2017 15:00:00	114530	114740	114080	114130	37906	0	Finished
18.12.2017 16:00:00	114120	114400	113770	113810	39233	0	Finished
18.12.2017 17:00:00	113820	114140	113620	114130	40153	0	Finished
18.12.2017 18:00:00	114120	114390	114020	114300	32262	0	Finished
18.12.2017 19:00:00	114280	114530	114170	114290	17299	0	Finished
18.12.2017 20:00:00	114280	114330	114050	114170	6798	0	Finished
18.12.2017 21:00:00	114170	114270	114110	114130	2866	0	Finished
18.12.2017 22:00:00	114120	114250	114110	114200	2786	0	Finished
18.12.2017 23:00:00	114190	114280	114160	114240	3906	0	Finished
19.12.2017 10:00:00	114280	114700	114150	114230	42671	0	Finished
19.12.2017 11:00:00	114220	114260	113780	113850	42669	0	Finished
19.12.2017 12:00:00	113860	113990	113590	113740	34538	0	Finished
19.12.2017 13:00:00	113730	113780	113600	113650	27953	0	Finished
19.12.2017 14:00:00	113640	113720	113310	113560	40653	0	Finished
19.12.2017 15:00:00	113560	113570	113180	113500	25968	0	Finished
19.12.2017 16:00:00	113500	113780	113430	113590	21757	0	Finished
19.12.2017 17:00:00	113600	113710	113120	113150	36307	0	Finished
19.12.2017 18:00:00	113150	113370	112800	112810	28461	0	Finished
19.12.2017 19:00:00	112840	113020	112730	112950	17528	0	Finished
19.12.2017 20:00:00	112950	113070	112930	112990	5104	0	Finished
19.12.2017 21:00:00	113000	113040	112930	113020	2823	0	Finished
19.12.2017 22:00:00	113030	113050	112970	113030	2507	0	Finished
19.12.2017 23:00:00	113030	113040	112860	112860	3525	0	Finished
20.12.2017 10:00:00	112990	113280	112640	112670	45210	0	Finished
20.12.2017 11:00:00	112660	112850	112380	112510	39944	0	Finished
20.12.2017 12:00:00	112510	112880	112400	112440	32416	0	Finished
20.12.2017 13:00:00	112440	112770	112410	112610	19172	0	Finished
20.12.2017 14:00:00	112610	112770	112550	112700	13780	0	Finished
20.12.2017 15:00:00	112700	112870	112640	112760	15448	0	Finished
20.12.2017 16:00:00	112760	112840	112620	112650	18872	0	Finished
20.12.2017 17:00:00	112640	112730	112550	112700	31584	0	Finished
20.12.2017 18:00:00	112700	112780	112470	112660	32748	0	Finished
20.12.2017 19:00:00	112700	113220	112660	112940	19758	0	Finished
20.12.2017 20:00:00	112940	113010	112860	113000	4735	0	Finished
20.12.2017 21:00:00	113000	113110	112980	113010	4978	0	Finished
20.12.2017 22:00:00	113010	113040	112930	112950	2223	0	Finished
20.12.2017 23:00:00	112940	112990	112850	112910	3590	0	Finished
21.12.2017 10:00:00	112930	113100	112670	112880	21336	0	Finished
21.12.2017 11:00:00	112900	112900	112310	112340	21081	0	Finished
21.12.2017 12:00:00	112330	112520	112250	112360	9712	0	Finished
21.12.2017 13:00:00	112360	112400	112100	112290	12598	0	Finished
21.12.2017 14:00:00	112290	112580	112270	112500	9617	0	Finished
21.12.2017 15:00:00	112490	112530	112320	112360	7180	0	Finished
21.12.2017 16:00:00	112360	112380	112350	112370	8449	0	Finished
21.12.2017 17:00:00	112380	112380	112360	112380	4601	0	Finished
21.12.2017 18:00:00	112360	112380	112360	112360	1016	0	Finished
