<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RIZ8 [SPBFUT],2,20180926,203600,114730.000000,114770.000000,114720.000000,114750.000000,91.000000
RIZ8 [SPBFUT],2,20180926,203800,114760.000000,114790.000000,114730.000000,114750.000000,201.000000
RIZ8 [SPBFUT],2,20180926,204000,114760.000000,114760.000000,114720.000000,114730.000000,71.000000
RIZ8 [SPBFUT],2,20180926,204200,114740.000000,114780.000000,114740.000000,114760.000000,72.000000
RIZ8 [SPBFUT],2,20180926,204400,114750.000000,114790.000000,114740.000000,114790.000000,98.000000
RIZ8 [SPBFUT],2,20180926,204600,114790.000000,114790.000000,114740.000000,114740.000000,113.000000
RIZ8 [SPBFUT],2,20180926,204800,114750.000000,114780.000000,114740.000000,114770.000000,72.000000
RIZ8 [SPBFUT],2,20180926,205000,114780.000000,114800.000000,114780.000000,114790.000000,75.000000
RIZ8 [SPBFUT],2,20180926,205200,114790.000000,114820.000000,114770.000000,114820.000000,132.000000
RIZ8 [SPBFUT],2,20180926,205400,114820.000000,114820.000000,114790.000000,114800.000000,65.000000
RIZ8 [SPBFUT],2,20180926,205600,114810.000000,114820.000000,114790.000000,114810.000000,151.000000
RIZ8 [SPBFUT],2,20180926,205800,114820.000000,114830.000000,114730.000000,114760.000000,380.000000
RIZ8 [SPBFUT],2,20180926,210000,114760.000000,115050.000000,114740.000000,115050.000000,4507.000000
RIZ8 [SPBFUT],2,20180926,210200,115050.000000,115340.000000,115040.000000,115340.000000,6046.000000
RIZ8 [SPBFUT],2,20180926,210400,115330.000000,115410.000000,115250.000000,115330.000000,2805.000000
RIZ8 [SPBFUT],2,20180926,210600,115330.000000,115430.000000,115180.000000,115210.000000,3416.000000
RIZ8 [SPBFUT],2,20180926,210800,115210.000000,115240.000000,115040.000000,115150.000000,1912.000000
RIZ8 [SPBFUT],2,20180926,211000,115150.000000,115270.000000,115120.000000,115180.000000,1577.000000
RIZ8 [SPBFUT],2,20180926,211200,115170.000000,115230.000000,115080.000000,115200.000000,1776.000000
RIZ8 [SPBFUT],2,20180926,211400,115200.000000,115230.000000,115100.000000,115140.000000,1309.000000
RIZ8 [SPBFUT],2,20180926,211600,115140.000000,115220.000000,115130.000000,115180.000000,636.000000
RIZ8 [SPBFUT],2,20180926,211800,115200.000000,115230.000000,115150.000000,115180.000000,778.000000
RIZ8 [SPBFUT],2,20180926,212000,115180.000000,115210.000000,115070.000000,115080.000000,511.000000
RIZ8 [SPBFUT],2,20180926,212200,115080.000000,115200.000000,115080.000000,115110.000000,870.000000
RIZ8 [SPBFUT],2,20180926,212400,115120.000000,115150.000000,115010.000000,115030.000000,995.000000
RIZ8 [SPBFUT],2,20180926,212600,115040.000000,115060.000000,115000.000000,115010.000000,430.000000
RIZ8 [SPBFUT],2,20180926,212800,115020.000000,115030.000000,114950.000000,114970.000000,1011.000000
RIZ8 [SPBFUT],2,20180926,213000,114970.000000,115060.000000,114970.000000,115040.000000,523.000000
RIZ8 [SPBFUT],2,20180926,213200,115030.000000,115100.000000,115020.000000,115040.000000,482.000000
RIZ8 [SPBFUT],2,20180926,213400,115020.000000,115060.000000,114990.000000,115020.000000,393.000000
RIZ8 [SPBFUT],2,20180926,213600,115010.000000,115050.000000,114810.000000,114850.000000,2491.000000
RIZ8 [SPBFUT],2,20180926,213800,114850.000000,114940.000000,114850.000000,114920.000000,771.000000
RIZ8 [SPBFUT],2,20180926,214000,114910.000000,114910.000000,114790.000000,114860.000000,973.000000
RIZ8 [SPBFUT],2,20180926,214200,114870.000000,114880.000000,114670.000000,114710.000000,1479.000000
RIZ8 [SPBFUT],2,20180926,214400,114730.000000,114750.000000,114670.000000,114670.000000,1040.000000
RIZ8 [SPBFUT],2,20180926,214600,114670.000000,114690.000000,114550.000000,114640.000000,3036.000000
RIZ8 [SPBFUT],2,20180926,214800,114620.000000,114750.000000,114610.000000,114700.000000,1127.000000
RIZ8 [SPBFUT],2,20180926,215000,114700.000000,114800.000000,114650.000000,114670.000000,1098.000000
RIZ8 [SPBFUT],2,20180926,215200,114650.000000,114670.000000,114580.000000,114670.000000,541.000000
RIZ8 [SPBFUT],2,20180926,215400,114670.000000,114730.000000,114640.000000,114710.000000,613.000000
RIZ8 [SPBFUT],2,20180926,215600,114720.000000,114790.000000,114710.000000,114750.000000,673.000000
RIZ8 [SPBFUT],2,20180926,215800,114750.000000,114870.000000,114740.000000,114830.000000,970.000000
RIZ8 [SPBFUT],2,20180926,220000,114820.000000,114840.000000,114740.000000,114770.000000,829.000000
RIZ8 [SPBFUT],2,20180926,220200,114770.000000,114820.000000,114760.000000,114780.000000,272.000000
RIZ8 [SPBFUT],2,20180926,220400,114780.000000,114820.000000,114690.000000,114710.000000,831.000000
RIZ8 [SPBFUT],2,20180926,220600,114710.000000,114710.000000,114580.000000,114610.000000,1791.000000
RIZ8 [SPBFUT],2,20180926,220800,114620.000000,114760.000000,114590.000000,114690.000000,1560.000000
RIZ8 [SPBFUT],2,20180926,221000,114690.000000,114720.000000,114610.000000,114620.000000,859.000000
RIZ8 [SPBFUT],2,20180926,221200,114620.000000,114650.000000,114570.000000,114650.000000,553.000000
RIZ8 [SPBFUT],2,20180926,221400,114660.000000,114660.000000,114610.000000,114630.000000,157.000000
RIZ8 [SPBFUT],2,20180926,221600,114640.000000,114700.000000,114640.000000,114680.000000,268.000000
RIZ8 [SPBFUT],2,20180926,221800,114700.000000,114730.000000,114690.000000,114730.000000,441.000000
RIZ8 [SPBFUT],2,20180926,222000,114730.000000,114750.000000,114680.000000,114750.000000,495.000000
RIZ8 [SPBFUT],2,20180926,222200,114740.000000,114760.000000,114710.000000,114720.000000,168.000000
RIZ8 [SPBFUT],2,20180926,222400,114720.000000,114740.000000,114700.000000,114710.000000,255.000000
RIZ8 [SPBFUT],2,20180926,222600,114720.000000,114780.000000,114720.000000,114750.000000,546.000000
RIZ8 [SPBFUT],2,20180926,222800,114740.000000,114780.000000,114710.000000,114740.000000,372.000000
RIZ8 [SPBFUT],2,20180926,223000,114730.000000,114730.000000,114670.000000,114720.000000,267.000000
RIZ8 [SPBFUT],2,20180926,223200,114710.000000,114720.000000,114610.000000,114620.000000,206.000000
RIZ8 [SPBFUT],2,20180926,223400,114630.000000,114660.000000,114600.000000,114650.000000,346.000000
RIZ8 [SPBFUT],2,20180926,223600,114640.000000,114640.000000,114610.000000,114610.000000,111.000000
RIZ8 [SPBFUT],2,20180926,223800,114620.000000,114670.000000,114600.000000,114670.000000,164.000000
RIZ8 [SPBFUT],2,20180926,224000,114680.000000,114680.000000,114510.000000,114550.000000,947.000000
RIZ8 [SPBFUT],2,20180926,224200,114540.000000,114540.000000,114430.000000,114480.000000,1381.000000
RIZ8 [SPBFUT],2,20180926,224400,114470.000000,114510.000000,114400.000000,114400.000000,737.000000
RIZ8 [SPBFUT],2,20180926,224600,114410.000000,114410.000000,114130.000000,114190.000000,3823.000000
RIZ8 [SPBFUT],2,20180926,224800,114180.000000,114190.000000,114010.000000,114020.000000,3430.000000
RIZ8 [SPBFUT],2,20180926,225000,114030.000000,114160.000000,113960.000000,114090.000000,2707.000000
RIZ8 [SPBFUT],2,20180926,225200,114110.000000,114140.000000,114060.000000,114130.000000,705.000000
RIZ8 [SPBFUT],2,20180926,225400,114150.000000,114170.000000,114080.000000,114120.000000,795.000000
RIZ8 [SPBFUT],2,20180926,225600,114120.000000,114190.000000,114110.000000,114180.000000,603.000000
RIZ8 [SPBFUT],2,20180926,225800,114180.000000,114190.000000,114090.000000,114130.000000,597.000000
RIZ8 [SPBFUT],2,20180926,230000,114140.000000,114190.000000,114120.000000,114160.000000,617.000000
RIZ8 [SPBFUT],2,20180926,230200,114160.000000,114190.000000,114140.000000,114170.000000,235.000000
RIZ8 [SPBFUT],2,20180926,230400,114170.000000,114180.000000,114160.000000,114170.000000,228.000000
RIZ8 [SPBFUT],2,20180926,230600,114150.000000,114170.000000,114140.000000,114160.000000,186.000000
RIZ8 [SPBFUT],2,20180926,230800,114160.000000,114220.000000,114130.000000,114190.000000,526.000000
RIZ8 [SPBFUT],2,20180926,231000,114190.000000,114230.000000,114180.000000,114210.000000,234.000000
RIZ8 [SPBFUT],2,20180926,231200,114200.000000,114240.000000,114200.000000,114240.000000,160.000000
RIZ8 [SPBFUT],2,20180926,231400,114240.000000,114240.000000,114190.000000,114210.000000,171.000000
RIZ8 [SPBFUT],2,20180926,231600,114190.000000,114220.000000,114150.000000,114220.000000,513.000000
RIZ8 [SPBFUT],2,20180926,231800,114220.000000,114270.000000,114220.000000,114270.000000,424.000000
RIZ8 [SPBFUT],2,20180926,232000,114270.000000,114280.000000,114240.000000,114260.000000,136.000000
RIZ8 [SPBFUT],2,20180926,232200,114250.000000,114260.000000,114230.000000,114260.000000,180.000000
RIZ8 [SPBFUT],2,20180926,232400,114260.000000,114290.000000,114240.000000,114270.000000,248.000000
RIZ8 [SPBFUT],2,20180926,232600,114280.000000,114280.000000,114270.000000,114280.000000,144.000000
RIZ8 [SPBFUT],2,20180926,232800,114290.000000,114330.000000,114280.000000,114310.000000,372.000000
RIZ8 [SPBFUT],2,20180926,233000,114290.000000,114320.000000,114290.000000,114310.000000,119.000000
RIZ8 [SPBFUT],2,20180926,233200,114310.000000,114350.000000,114290.000000,114310.000000,399.000000
RIZ8 [SPBFUT],2,20180926,233400,114310.000000,114310.000000,114250.000000,114300.000000,474.000000
RIZ8 [SPBFUT],2,20180926,233600,114300.000000,114330.000000,114300.000000,114320.000000,136.000000
RIZ8 [SPBFUT],2,20180926,233800,114330.000000,114340.000000,114300.000000,114330.000000,209.000000
RIZ8 [SPBFUT],2,20180926,234000,114330.000000,114340.000000,114300.000000,114310.000000,189.000000
RIZ8 [SPBFUT],2,20180926,234200,114310.000000,114320.000000,114270.000000,114270.000000,200.000000
RIZ8 [SPBFUT],2,20180926,234400,114270.000000,114290.000000,114180.000000,114180.000000,470.000000
RIZ8 [SPBFUT],2,20180926,234600,114190.000000,114190.000000,114130.000000,114160.000000,509.000000
RIZ8 [SPBFUT],2,20180926,234800,114160.000000,114390.000000,114160.000000,114280.000000,817.000000
RIZ8 [SPBFUT],2,20180927,100000,114280.000000,114730.000000,114200.000000,114570.000000,5686.000000
RIZ8 [SPBFUT],2,20180927,100200,114570.000000,114790.000000,114560.000000,114670.000000,2596.000000
RIZ8 [SPBFUT],2,20180927,100400,114690.000000,114830.000000,114650.000000,114740.000000,2455.000000
RIZ8 [SPBFUT],2,20180927,100600,114750.000000,114790.000000,114670.000000,114750.000000,1418.000000
RIZ8 [SPBFUT],2,20180927,100800,114750.000000,114760.000000,114660.000000,114700.000000,1180.000000
RIZ8 [SPBFUT],2,20180927,101000,114700.000000,114710.000000,114620.000000,114660.000000,951.000000
RIZ8 [SPBFUT],2,20180927,101200,114670.000000,114890.000000,114650.000000,114850.000000,3139.000000
RIZ8 [SPBFUT],2,20180927,101400,114850.000000,114990.000000,114830.000000,114970.000000,3519.000000
RIZ8 [SPBFUT],2,20180927,101600,114960.000000,114980.000000,114750.000000,114800.000000,3103.000000
RIZ8 [SPBFUT],2,20180927,101800,114790.000000,114800.000000,114620.000000,114630.000000,2723.000000
RIZ8 [SPBFUT],2,20180927,102000,114630.000000,114800.000000,114620.000000,114780.000000,1729.000000
RIZ8 [SPBFUT],2,20180927,102200,114780.000000,114930.000000,114770.000000,114790.000000,1973.000000
RIZ8 [SPBFUT],2,20180927,102400,114790.000000,114870.000000,114730.000000,114740.000000,931.000000
RIZ8 [SPBFUT],2,20180927,102600,114750.000000,115000.000000,114720.000000,114950.000000,2802.000000
RIZ8 [SPBFUT],2,20180927,102800,114950.000000,115110.000000,114950.000000,115090.000000,2793.000000
RIZ8 [SPBFUT],2,20180927,103000,115100.000000,115140.000000,115050.000000,115060.000000,1814.000000
RIZ8 [SPBFUT],2,20180927,103200,115060.000000,115080.000000,115040.000000,115060.000000,624.000000
RIZ8 [SPBFUT],2,20180927,103400,115050.000000,115170.000000,115050.000000,115090.000000,1386.000000
RIZ8 [SPBFUT],2,20180927,103600,115100.000000,115150.000000,115050.000000,115130.000000,705.000000
RIZ8 [SPBFUT],2,20180927,103800,115140.000000,115210.000000,115110.000000,115120.000000,1611.000000
RIZ8 [SPBFUT],2,20180927,104000,115120.000000,115140.000000,115040.000000,115060.000000,1024.000000
RIZ8 [SPBFUT],2,20180927,104200,115050.000000,115090.000000,115020.000000,115070.000000,1505.000000
RIZ8 [SPBFUT],2,20180927,104400,115060.000000,115100.000000,115030.000000,115070.000000,716.000000
RIZ8 [SPBFUT],2,20180927,104600,115080.000000,115120.000000,115030.000000,115050.000000,756.000000
RIZ8 [SPBFUT],2,20180927,104800,115060.000000,115280.000000,115040.000000,115240.000000,3498.000000
RIZ8 [SPBFUT],2,20180927,105000,115250.000000,115260.000000,115180.000000,115250.000000,833.000000
RIZ8 [SPBFUT],2,20180927,105200,115240.000000,115320.000000,115230.000000,115250.000000,1154.000000
RIZ8 [SPBFUT],2,20180927,105400,115250.000000,115250.000000,115200.000000,115250.000000,575.000000
RIZ8 [SPBFUT],2,20180927,105600,115240.000000,115280.000000,115220.000000,115220.000000,865.000000
RIZ8 [SPBFUT],2,20180927,105800,115220.000000,115300.000000,115210.000000,115290.000000,831.000000
RIZ8 [SPBFUT],2,20180927,110000,115290.000000,115390.000000,115260.000000,115330.000000,2330.000000
RIZ8 [SPBFUT],2,20180927,110200,115330.000000,115370.000000,115300.000000,115330.000000,765.000000
RIZ8 [SPBFUT],2,20180927,110400,115340.000000,115370.000000,115300.000000,115310.000000,1154.000000
RIZ8 [SPBFUT],2,20180927,110600,115300.000000,115350.000000,115300.000000,115330.000000,445.000000
RIZ8 [SPBFUT],2,20180927,110800,115340.000000,115640.000000,115300.000000,115570.000000,5460.000000
RIZ8 [SPBFUT],2,20180927,111000,115570.000000,115680.000000,115570.000000,115620.000000,2792.000000
RIZ8 [SPBFUT],2,20180927,111200,115620.000000,115650.000000,115570.000000,115610.000000,1343.000000
RIZ8 [SPBFUT],2,20180927,111400,115590.000000,115630.000000,115560.000000,115560.000000,1331.000000
RIZ8 [SPBFUT],2,20180927,111600,115560.000000,115600.000000,115510.000000,115550.000000,1167.000000
RIZ8 [SPBFUT],2,20180927,111800,115550.000000,115620.000000,115550.000000,115570.000000,918.000000
RIZ8 [SPBFUT],2,20180927,112000,115560.000000,115640.000000,115560.000000,115580.000000,977.000000
RIZ8 [SPBFUT],2,20180927,112200,115580.000000,115580.000000,115460.000000,115490.000000,1500.000000
RIZ8 [SPBFUT],2,20180927,112400,115500.000000,115530.000000,115450.000000,115460.000000,835.000000
RIZ8 [SPBFUT],2,20180927,112600,115450.000000,115520.000000,115430.000000,115510.000000,1144.000000
RIZ8 [SPBFUT],2,20180927,112800,115520.000000,115580.000000,115460.000000,115540.000000,846.000000
RIZ8 [SPBFUT],2,20180927,113000,115540.000000,115590.000000,115510.000000,115590.000000,791.000000
RIZ8 [SPBFUT],2,20180927,113200,115590.000000,115740.000000,115590.000000,115700.000000,3651.000000
RIZ8 [SPBFUT],2,20180927,113400,115690.000000,115700.000000,115480.000000,115490.000000,2540.000000
RIZ8 [SPBFUT],2,20180927,113600,115500.000000,115520.000000,115410.000000,115440.000000,1870.000000
RIZ8 [SPBFUT],2,20180927,113800,115450.000000,115510.000000,115420.000000,115470.000000,804.000000
RIZ8 [SPBFUT],2,20180927,114000,115470.000000,115480.000000,115410.000000,115440.000000,745.000000
RIZ8 [SPBFUT],2,20180927,114200,115440.000000,115460.000000,115330.000000,115350.000000,988.000000
RIZ8 [SPBFUT],2,20180927,114400,115340.000000,115370.000000,115270.000000,115290.000000,1612.000000
RIZ8 [SPBFUT],2,20180927,114600,115280.000000,115290.000000,115220.000000,115250.000000,2173.000000
RIZ8 [SPBFUT],2,20180927,114800,115240.000000,115270.000000,115200.000000,115250.000000,2063.000000
RIZ8 [SPBFUT],2,20180927,115000,115230.000000,115320.000000,115210.000000,115260.000000,1232.000000
RIZ8 [SPBFUT],2,20180927,115200,115260.000000,115310.000000,115230.000000,115240.000000,400.000000
RIZ8 [SPBFUT],2,20180927,115400,115230.000000,115300.000000,115140.000000,115290.000000,1664.000000
RIZ8 [SPBFUT],2,20180927,115600,115280.000000,115660.000000,115280.000000,115600.000000,6846.000000
RIZ8 [SPBFUT],2,20180927,115800,115600.000000,115790.000000,115600.000000,115790.000000,5224.000000
RIZ8 [SPBFUT],2,20180927,120000,115790.000000,115920.000000,115660.000000,115890.000000,6319.000000
RIZ8 [SPBFUT],2,20180927,120200,115890.000000,116060.000000,115850.000000,116050.000000,5940.000000
RIZ8 [SPBFUT],2,20180927,120400,116050.000000,116100.000000,115940.000000,115990.000000,4112.000000
RIZ8 [SPBFUT],2,20180927,120600,115980.000000,115990.000000,115880.000000,115930.000000,1260.000000
RIZ8 [SPBFUT],2,20180927,120800,115950.000000,115950.000000,115800.000000,115800.000000,1654.000000
RIZ8 [SPBFUT],2,20180927,121000,115800.000000,115890.000000,115790.000000,115820.000000,1091.000000
RIZ8 [SPBFUT],2,20180927,121200,115830.000000,115860.000000,115740.000000,115830.000000,2198.000000
RIZ8 [SPBFUT],2,20180927,121400,115850.000000,115940.000000,115830.000000,115920.000000,1178.000000
RIZ8 [SPBFUT],2,20180927,121600,115910.000000,115950.000000,115870.000000,115870.000000,1543.000000
RIZ8 [SPBFUT],2,20180927,121800,115870.000000,115900.000000,115820.000000,115860.000000,1528.000000
RIZ8 [SPBFUT],2,20180927,122000,115870.000000,115910.000000,115780.000000,115840.000000,1044.000000
RIZ8 [SPBFUT],2,20180927,122200,115850.000000,115950.000000,115830.000000,115930.000000,892.000000
RIZ8 [SPBFUT],2,20180927,122400,115930.000000,116020.000000,115900.000000,115960.000000,1663.000000
RIZ8 [SPBFUT],2,20180927,122600,115960.000000,116040.000000,115870.000000,115900.000000,820.000000
RIZ8 [SPBFUT],2,20180927,122800,115890.000000,116030.000000,115880.000000,116010.000000,840.000000
RIZ8 [SPBFUT],2,20180927,123000,116030.000000,116030.000000,115970.000000,116030.000000,967.000000
RIZ8 [SPBFUT],2,20180927,123200,116030.000000,116250.000000,116030.000000,116110.000000,7569.000000
RIZ8 [SPBFUT],2,20180927,123400,116110.000000,116210.000000,116090.000000,116090.000000,3390.000000
RIZ8 [SPBFUT],2,20180927,123600,116090.000000,116150.000000,116010.000000,116030.000000,1765.000000
RIZ8 [SPBFUT],2,20180927,123800,116040.000000,116140.000000,116010.000000,116010.000000,1086.000000
RIZ8 [SPBFUT],2,20180927,124000,116010.000000,116060.000000,116000.000000,116000.000000,560.000000
RIZ8 [SPBFUT],2,20180927,124200,116000.000000,116060.000000,115980.000000,116020.000000,788.000000
RIZ8 [SPBFUT],2,20180927,124400,116020.000000,116050.000000,115920.000000,115980.000000,1627.000000
RIZ8 [SPBFUT],2,20180927,124600,115990.000000,116040.000000,115920.000000,116010.000000,1244.000000
RIZ8 [SPBFUT],2,20180927,124800,116010.000000,116090.000000,116000.000000,116000.000000,778.000000
RIZ8 [SPBFUT],2,20180927,125000,116010.000000,116060.000000,115990.000000,116010.000000,880.000000
RIZ8 [SPBFUT],2,20180927,125200,116010.000000,116020.000000,115890.000000,115970.000000,1555.000000
RIZ8 [SPBFUT],2,20180927,125400,115970.000000,116000.000000,115910.000000,115980.000000,503.000000
RIZ8 [SPBFUT],2,20180927,125600,115990.000000,116050.000000,115980.000000,116010.000000,743.000000
RIZ8 [SPBFUT],2,20180927,125800,116020.000000,116070.000000,115980.000000,116050.000000,760.000000
RIZ8 [SPBFUT],2,20180927,130000,116060.000000,116080.000000,115990.000000,116050.000000,805.000000
RIZ8 [SPBFUT],2,20180927,130200,116040.000000,116120.000000,116030.000000,116100.000000,667.000000
RIZ8 [SPBFUT],2,20180927,130400,116090.000000,116120.000000,116040.000000,116090.000000,561.000000
RIZ8 [SPBFUT],2,20180927,130600,116100.000000,116140.000000,116090.000000,116130.000000,456.000000
RIZ8 [SPBFUT],2,20180927,130800,116120.000000,116150.000000,116080.000000,116130.000000,518.000000
RIZ8 [SPBFUT],2,20180927,131000,116130.000000,116150.000000,116060.000000,116090.000000,436.000000
RIZ8 [SPBFUT],2,20180927,131200,116100.000000,116140.000000,116070.000000,116100.000000,551.000000
RIZ8 [SPBFUT],2,20180927,131400,116110.000000,116110.000000,116040.000000,116080.000000,414.000000
RIZ8 [SPBFUT],2,20180927,131600,116070.000000,116080.000000,116030.000000,116040.000000,526.000000
RIZ8 [SPBFUT],2,20180927,131800,116060.000000,116070.000000,115990.000000,115990.000000,549.000000
RIZ8 [SPBFUT],2,20180927,132000,115990.000000,116010.000000,115940.000000,115980.000000,714.000000
RIZ8 [SPBFUT],2,20180927,132200,115980.000000,116020.000000,115950.000000,115970.000000,318.000000
RIZ8 [SPBFUT],2,20180927,132400,115970.000000,116030.000000,115960.000000,116000.000000,348.000000
